0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
-10.050696803665904,-12.878940305693256,-9.910966661661613,-10.08864011948274,-10.809363506212977,-6.778769382118899,-11.199087794542939,-8.375187154343033,-7.901520566928721,-11.561842703445368,50128452685636784e-24
-14.469738398351218,-20.315181678481764,-15.87235855261575,-13.930812044387409,-14.020956488853752,-15.863266320623747,-15.383709703540195,-10.9853586836824,-12.940022171164333,-18.6577194095596,50128452685636784e-24
-0.3847685407452728,-3.7223064090388447,-3.7176276357471227,-2.9704792233894994,-3.004876865728945,-4.600044588341112,-7.433022525212729,-5.203878544870233,-1.4551492306676517,-2.3165475698476157,50128452685636784e-24
-4.148234393344563,-1.6366347589198749,-0.8339140404905576,-0.5729503797448743,-1.880584724145673,-2.753701009978593,-4.598998609758054,-1.5769220585893695,-1.9740176568475043,-2.4003779994734353,50128452685636784e-24
2.238392519992649,5.058708626103825,4.938619410410072,4.220334650400459,7.424604115254163,2.6311113197742375,0.5910632234622737,4.485753154816918,3.298771949225854,-0.9417789109557262,50128452685636784e-24
-0.27778447548236773,9.099764301084456,1.3738484522656913,-0.5161642309570613,4.947556610033255,4.081357750925951,-1.7007509276147248,-5.551217045703993,-2.1837387113638806,2.827358811797831,50128452685636784e-24
-1.5824475570312302,-2.4115294632169326,-2.1080704230006853,-1.4569139832093736,-2.761338695208282,-5.8303163508707785,-2.0218761032560373,-6.838487322099341,-4.233402392197105,-1.5572427268095046,50128452685636784e-24
-4.8929900548571155,-4.41942820450959,-3.8458399390208897,0.2463713039620341,-3.3562793590178552,-3.76398675938463,-5.105906498712997,-3.44507161473272,-5.279497362424257,-5.234245546082339,50128452685636784e-24
-10.265234160185365,-10.360362226595122,-9.456204962926616,-4.041947381947852,-8.380862251746047,-5.948785304505666,-12.031287977191518,-10.735760533546458,-7.458912663026163,-9.947991156646975,50128452685636784e-24
-4.069084182124271,-5.950816895862488,-4.971933004738327,-3.1726379233153246,-2.565800368910276,-1.6887660646554115,-3.7846656889838237,-6.886288402966267,-4.067202321407293,-4.292944655469499,50128452685636784e-24
5.537278089908715,5.499728715537644,4.794325229729934,8.706452897738792,6.580731721920019,9.116796396957783,8.160805845429753,1.9610789528813788,2.092161094002365,4.997390137022739,50128452685636784e-24
4.750779433648278,8.950297599018176,6.0387171185254385,5.590645083882384,7.898208650007865,3.5155739337654146,4.373114571350056,2.592398235088633,2.7730059040541377,7.198062732178501,50128452685636784e-24
-1.7655570942137544,-1.1862339254143262,-1.8806475760986485,-2.615300944822796,-2.7724621982519126,-0.9913206607569447,-4.9785224740433565,-6.561590304780752,-1.4356172055929872,-3.568540331811676,15119467144052677e-23
0.5809788561447427,2.191601272723631,1.1541538930840867,-0.28954818652937586,2.3888459382088834,0.8633091121994618,-3.193726785853157,-4.9872991571357606,-2.7118769705568924,-0.39735182376018363,19523130240835934e-23
2.5785368277616794,6.81216373264798,3.717921272161062,5.1062073801041885,4.170491287628375,-0.253167975354629,2.9473331899302346,3.0353954452444487,0.37699943409936765,1.3253530078393805,2221238106936028e-22
-2.9720261695514116,-3.3085644287147775,-2.866847170574438,-1.9568997790503029,-1.411031278617414,-6.60350348080455,-3.907114572261561,-3.2752139175231565,-8.091445726468693,-2.182119793176307,25074994783151616e-23
0.385446874358808,3.0446576467990094,2.3195663726088167,11.310418513177268,1.947114164554098,0.791198894828482,-0.8759359289358337,0.9646556278298246,0.3465784060808219,6.050350061785792,2937388206427456e-22
-2.3150540737257197,-3.15278966066066,-2.3001253768234697,-5.664459732607563,-2.62321077638763,5.814065601630592,-0.3728210630136619,-5.436075719354694,1.203579465107707,3.5998376310151903,3132023976784191e-22
-5.810546048146692,-6.1638707923104,-5.559403381768457,-5.86487937249106,-5.113293017491871,-1.7294295305935852,-4.653511917482877,-3.9880881455020116,-2.553527427491298,-4.127350821103071,3265255950618681e-22
6.945468669099386,12.062950440063924,11.888661251400023,11.010054613996356,13.41308797457369,11.698999556020818,7.4801221863669,7.321831123242772,7.745551360381975,12.327571166696583,34702918831012314e-23
3.2347761912650874,2.9930069116664404,3.214034019675005,12.452686418810211,3.116248079495243,5.401753670608511,6.716192956751388,2.6697218512811705,3.1906119558960278,5.997184946376155,34702918831012314e-23
8.362597628350043,15.188260813075372,9.27592849441713,6.147419562607381,13.025440052242367,8.535344720442705,10.59923097447134,8.85170176093526,7.889236630118068,9.52020833835644,34702918831012314e-23
-1.6850820868982153,-0.7667970813353686,-1.6884207766482917,0.7560695047816646,-0.07338284033570064,3.0374324381886697,-0.8391277970544397,0.5313025607517008,2.934593626126303,-0.503839497505898,34702918831012314e-23
