11958128430696828e-25,53705997079342907e-24,0.49491131657156145,5526922031921742e-23,0.5047981694960211,7795570543221167e-23,0.0002901445937153896,7107482371308357e-23,3431536663198736e-23,7582177599111598e-23
6333591758586176e-23,1327658749511734e-21,0.6167848359047974,474243013483618e-21,0.38317433959308295,6789461344869385e-22,3513959653889709e-20,17526959855253545e-22,34560749715807303e-23,10424182830930033e-22
38727937687466304e-24,4446658989335886e-21,0.7933118967482212,2575368883272082e-22,0.20666740960279356,27479673976703685e-22,785900318404898e-20,2702780576082479e-21,10647512502791892e-22,15762227617384682e-22
8064175114084313e-23,29994426762303953e-21,0.8653550691572414,43443583607780845e-23,0.1345507343915728,4772049085419405e-21,4916986911807337e-20,4610783351734652e-21,18253451870379602e-22,3308900092210798e-21
1110122233042643e-23,4478918085596141e-23,0.7383622339531634,6777626566808895e-24,0.26163651888503636,7044757575706896e-23,9628295169602438e-22,1019945839401285e-22,20255270095104242e-24,28966823591021438e-24
4115493347752231e-24,9907637495075897e-24,0.7031267886008701,2933808468659539e-24,0.2968726817305192,3331010912561177e-23,43195407926620724e-23,28585767788825138e-24,750927380354313e-23,11352424093249221e-24
27402781816522857e-24,9704184945620813e-21,0.5919184793136331,11473315553902831e-23,0.40806824305934564,4018994854804025e-22,2495577522339744e-21,2892043843053011e-22,14933005501133928e-24,2296917453496025e-22
8382957397394215e-24,5821436832913507e-21,0.613208878805948,6335533862329888e-23,0.38678475148382246,21875467065722596e-23,4859442024398331e-23,774688310087936e-22,2997504217656849e-23,10174213655897242e-23
46522362175534273e-23,9103759623747861e-21,0.6046476432545431,26793222791646537e-23,0.39530473076476436,5791810697992437e-21,278012856463524e-19,20516628898782797e-22,7291435362882012e-22,14151624516447728e-22
1922843006334402e-23,0.0005438872887909366,0.5784103139582464,5276939886660347e-22,0.4210390077170201,8119320972428299e-22,421040040298556e-20,5230583521317825e-22,8756517069147517e-23,6111575014049039e-22
107484132394158e-23,0.0001592046570973593,0.6474965542247296,43919699428504914e-24,0.35234382955819415,8592014367388232e-23,6894590844736226e-23,5969548473489333e-23,281433477370993e-22,12386055586480063e-23
935213213660283e-24,0.02790298211599133,0.47946832778973847,2044208711873276e-23,0.49262854327845423,26627569906368853e-24,4799756994057755e-23,16326770203909647e-24,15181387920475676e-24,1930521771942521e-23
20345633324558713e-25,0.06490082075795749,0.41088364482136214,1086264795771064e-22,0.5242143625751148,4129714343238949e-22,8086587252454337e-23,14279858061806178e-23,3113533858373179e-22,11319524951674484e-23
31815778085786746e-26,0.06595209155322877,0.4600667940161912,16403299370276817e-24,0.4739809769090899,5916459441330967e-23,32711177652998696e-25,1360712207446491e-23,3242406928492369e-23,12333129588656264e-24
26631184481477625e-26,0.06919000659483854,0.34807681549415825,180266012755235e-22,0.5827328814633946,1088374844213939e-22,13533883761035503e-24,31099350342077556e-24,109793648373207e-21,14890328480171844e-24
