Year/Month;NoDur;Durbl;Manuf;Enrgy;HiTec;Telcm;Shops;Hlth ;Utils;Other
193302;-0.082838278;-0.295445463;-0.187414504;-0.099268002;-0.181162229;-0.131134268;-0.190555362;-0.119572135;-0.245133569;-0.178767879
193303;0.137411356;0.045260131;0.14418692;0.081948583;0.094036642;-0.015519812;0.163733192;0.051738195;-0.134217342;0.030917103
193304;0.430547888;0.493109618;0.469003129;0.329879121;0.436188281;0.296319661;0.361373887;0.207095467;0.300919075;0.348259634
193305;0.381786981;0.594927773;0.47995396;0.473622075;0.409058644;0.175716458;0.498408854;0.297434364;0.375212065;0.505250109
193306;0.205549683;0.280204183;0.185981518;0.197620594;0.149453953;0.119115481;0.220580269;0.086177696;0.186064543;0.204164585
193307;-0.094860281;-0.141563564;-0.109926479;-0.154200681;-0.069135739;0.009455159;-0.138113302;-0.203586052;-0.189225333;-0.022552404
193308;0.10020726;0.136539364;0.122925347;0.141933496;0.145138766;0.059306106;0.096400494;0.034884402;0.015381102;0.073157521
193309;-0.149196306;-0.186088643;-0.155835432;-0.09629066;-0.16028613;-0.089049817;-0.166881372;-0.075262485;-0.26188438;-0.19735398
193310;-0.089596534;-0.143754904;-0.113728765;-0.101811266;-0.139721943;-0.081426999;-0.112385131;-0.050661915;-0.108922407;-0.123524486
193311;0.035077527;0.106609735;0.088377111;0.066162202;0.094673614;0.036428357;0.077608979;0.062880898;-0.005515181;0.031692447
193312;-0.001501126;0.087736114;0.036331929;-0.076989042;0.098758772;-0.002102208;0.013902905;-0.116084479;-0.024395157;0.012718772
193401;0.239331812;0.33439866;0.260285182;0.271095269;0.303063174;0.126192025;0.314591738;0.251303317;0.248031267;0.306160294
193402;-0.002904213;0.036331929;0.010742097;0.000699755;-0.052135754;-0.023985363;0.074550731;-0.039989008;0.002397125;0.009554213
193403;0.013311014;-0.015621381;0.003294567;-0.031077956;0.033047854;-0.022756987;0.051643233;-0.019182819;-0.016332655;0.004091618
193404;0.024107075;-0.081535488;0.001898197;0.008563231;-0.022450129;-0.016434306;0.006677655;0.01232375;-0.031903549;0.000699755
193405;-0.086320706;-0.158175435;-0.135819723;-0.09783336;-0.091019398;-0.073108472;-0.137883707;-0.10280822;-0.114177045;-0.097392346
193406;0.017446914;-0.060705875;0.01400152;0.01133551;0.040661982;0.021174235;-0.000700245;0.013902905;0.026739297;-0.025933382
193407;-0.16028613;-0.240925721;-0.2125746;-0.182841692;-0.187535124;-0.100262422;-0.17542539;-0.132731712;-0.254505228;-0.249230886
193408;0.076220026;0.09630968;0.109661254;0.086085949;0.094309679;0.0009995;0.078718755;0.024009452;0.04142981;0.099483278
193409;-0.006923915;-0.035627178;-0.027885203;-0.017146159;-0.009242581;0.000899595;0.049266241;-0.014301785;0.005385472;-0.013591954
193410;-0.019794627;-0.013287894;-0.021734492;-0.042490052;-0.001701447;-0.045520515;0.054772236;0.018036362;-0.078394067;-0.048140375
193411;0.104089709;0.238465567;0.177225259;0.075107472;0.151776435;-0.006018072;0.103639035;0.047265192;0.006776984;0.061189168
193412;0.004091618;0.051168287;0.041717593;-0.006621876;-0.002603386;0.029267498;0.016562088;0.0009995;-0.094640404;-0.004510155
193501;-0.027576768;-0.078069655;-0.024702613;-0.004309272;-0.050030934;-0.032006796;-0.028193734;-0.015418253;-0.03397052;-0.04447449
193502;-0.018775155;-0.056993722;-0.048560191;-0.036249133;-0.012680053;-0.037701867;-0.074400323;-0.010555514;-0.172925835;-0.097612829
193503;-0.083707749;-0.101700555;-0.081643989;-0.077313103;-0.069886127;-0.022041131;-0.071496002;-0.048140375;0.113060792;-0.086756864
193504;0.062317306;0.129008681;0.098758772;0.133656385;0.118582716;0.100930719;0.030917103;0.03246719;0.098758772;0.098215047
193505;0.031014054;-0.025933382;0.02166364;-0.004811557;0.015282624;0.05107327;0.014198719;-0.013389237;0.204735152;0.02810143
193506;0.024595047;0.08764451;0.049075838;0.002895803;0.072320662;0.062035391;0.030529205;0.039605255;0.033144599;0.033724869
193507;0.04936143;0.187557824;0.13496786;0.02644717;0.139240067;0.08222494;0.101292251;0.09567375;0.143147509;0.094218675
193508;0.054582878;0.051168287;0.053445976;0.081211255;0.030432207;0.051833149;0.111451925;0.005783245;0.185898485;0.130326262
193509;0.042484612;0.120623442;0.042676274;-0.025317808;0.048980622;0.002796087;-0.015519812;0.056852812;-0.081101601;-0.008838949
193510;0.050027494;0.127689361;0.085994193;0.10399959;0.158797012;0.120002792;0.102195512;0.096037188;0.179484202;0.027906953
193511;0.090023503;0.111451925;0.113775014;0.136015804;0.09376353;0.084065375;0.103729186;0.014198719;0.013113639;0.260439336
193512;0.025180299;0.059306106;0.079365555;0.138108402;0.090023503;0.024107075;-0.004610613;0.081395638;0.075200233;0.03575317
193601;0.127073083;0.101382614;0.110198792;0.218010399;0.095855486;0.052212871;0.073807927;0.130852808;0.178564508;0.207583113
193602;0.017446914;0.098215047;0.067845547;0.026252371;0.033531483;0.051738195;0.01212618;0.012521281;-0.085340047;0.047169804
193603;-0.007729798;0.062317306;0.006677655;0.009950331;0.001299156;-0.031697087;0.039124555;0.03411153;0.056096739;-0.01572296
193604;-0.110373057;-0.182121577;-0.141102841;-0.12828802;-0.111266812;-0.081861026;-0.116533816;-0.151869949;-0.107139876;-0.133645685
193605;0.026544555;0.041237908;0.058551887;-0.01308524;0.064663513;0.030044121;0.075663904;0.060624622;0.103909463;0.063819513
193606;0.008662373;0.009058844;-0.01349059;-0.00080032;0.00249688;0.026836654;0.02166364;0.007769737;0.020586634;-0.006621876
193607;0.054393484;0.069899127;0.089932108;0.053919842;0.094946477;0.02166364;0.101743984;0.057513906;0.097308182;0.070738015
193608;0.009356095;0.02586266;0.033144599;0.005982072;0.002895803;0.013212331;0.035367144;-0.010757657;-0.013591954;0.02166364
