13895149886566586e-26,16672575468560291e-25,0.3336146774895846,0.19869448011696506,0.41071442916901013,17666331462096343e-23,13520956811169772e-25,2587812751065058e-24,0.05697623020349246,6103221216585738e-25
6302181275881158e-25,23726302262156668e-25,0.33434569969539985,0.19673280372003413,0.41183490695977903,6669211892873252e-22,60456482695388196e-25,454800020329942e-23,0.057085913842891245,8553173857614062e-25
20605459701769436e-27,5734046836095983e-25,0.33169000123948683,0.19787722562902976,0.4131715585294115,9730406789694135e-22,13178602293502296e-25,33852010099812474e-25,0.05726023605961725,20513383619321705e-26
17684924830190032e-26,6492759755802837e-24,0.32961275679722435,0.19719906665849588,0.4177194839070788,5999542379474196e-21,6304827559983004e-24,4300648474183344e-23,0.05546263578383856,13307771210311096e-25
29799836177639268e-25,2391208771762495e-23,0.3199183075453406,0.20009007139271257,0.4266574498883512,8749158616027712e-20,3385168609554092e-23,18179970703526253e-23,0.05324642700457301,10057489847303484e-24
53865773285022645e-27,27430206790649456e-25,0.32904030526670913,0.19952375586817947,0.41607156939601175,18349721636447794e-23,11622917750823465e-25,2963544906385744e-24,0.05536417982221742,469126714339257e-24
17640742973684103e-25,6019860435313814e-23,0.3210111391768148,0.19952874186788322,0.4264585188158625,4547528905594157e-20,5151590660265376e-23,12281662134205417e-23,0.05295586672743616,22409790599762228e-24
3260718251092986e-25,17910207908106987e-24,0.31529188865171354,0.20194886684079158,0.43047993833278,915356295458124e-19,56363347535499346e-24,2818492976165657e-22,0.052187404434426564,9664913294728546e-24
4816412081833231e-25,1400112978583652e-23,0.3150515007415238,0.20505485536166057,0.4269693896846784,13280414717424075e-22,11942723453168868e-24,3056164282551729e-23,0.0529228635101254,5673326246199583e-24
8500074296772965e-27,28590524734970984e-26,0.3147226106913312,0.21383323378032526,0.4193854213737683,26562803560886125e-22,28215485928746816e-26,18054144032262296e-25,0.05205607537265657,12041097508377024e-26
7394425751940703e-25,2645403284450836e-23,0.3164133268844127,0.21410697703179413,0.41842118081421015,3258093264450448e-20,21758794258093057e-24,458793227016931e-22,0.05102582842365292,11082684570415579e-24
19057387754365022e-27,10322298852125092e-25,0.320740346985596,0.2138467453412718,0.41318343059173723,9558415068452707e-22,5936151807782647e-25,1168222975222912e-24,0.05222851837172652,2724570903192954e-25
13670294051582364e-27,6003432545707694e-25,0.31526287249857743,0.2123579216402942,0.4208187811941935,776007710401687e-22,4574012773121954e-25,25454924661238313e-25,0.05156034340700023,12665781217252566e-26
11764770460460789e-25,4120198668677312e-23,0.3167209007508044,0.21109287050177525,0.4207790568760651,34106824412569766e-22,3028298768947506e-23,3894490096906403e-23,0.051403633018212325,165659982251297e-22
16671791263934281e-26,5940511556931039e-24,0.3172073247223885,0.21085065456367744,0.4206631641269787,11959724632392222e-22,4652843651007224e-24,10933472219339155e-24,0.05127763653532505,23865279406151e-22
21260087274717574e-26,7911877785573117e-24,0.3089552150370384,0.2112264386795485,0.42992201769543825,4670628795601468e-21,65272886700303776e-25,15625121389000776e-24,0.04989162437517148,33085493520631794e-25
2049172100695603e-26,122342493413336e-23,0.30758011400480284,0.2090560098958385,0.43372778092490566,860682790021539e-20,6061123327632861e-24,10282381938491692e-23,0.04962737726504722,952839157315607e-24
15492293061110286e-25,12386670022762408e-24,0.31357739102920096,0.2081146910178559,0.4274917181334529,1005007277434961e-20,3983128773179109e-23,4445217189045805e-22,0.050805642673654984,8787301931284801e-24
8127318356470697e-25,3096110134144313e-23,0.309720374000157,0.20762302655307535,0.4328727199496098,13499717954037832e-21,28622146932530772e-24,2764963300979063e-22,0.049770028821250034,14065700078190657e-24
19832702528161595e-24,7866610490738717e-22,0.31425819813984146,0.2035715236901484,0.4304343838159818,22797252542975786e-22,2239781060732458e-21,1108459474391013e-20,0.051720065167882405,3065742507915016e-22
28338416378022267e-24,997464889835016e-21,0.3154637805117073,0.20380808533218944,0.42826156156443845,25066028289439928e-22,2890627648491487e-21,13947875784941186e-21,0.05244706515249102,41184855811512034e-23
4192248632484883e-25,12452662573164053e-24,0.31011432624524393,0.20313402629024302,0.4370582146499204,6585440079197216e-21,13593232818471498e-24,5994679964950531e-23,0.04968675817405419,2788942661052197e-24
9792383637425913e-25,9312716143555573e-24,0.2907284614039949,0.21738857860189462,0.44030219003867055,22115981719440478e-23,38789051603958545e-25,54772220361377405e-25,0.05158052845495128,6858565582076728e-25
20661991212608105e-27,7415393885430207e-25,0.2887021006672995,0.21856457576955873,0.4415907938311566,5098153089346279e-22,8757593076880452e-25,8849017319127651e-24,0.05114200913070229,29899349491132135e-26
5952615319938215e-25,17833602830073192e-24,0.2897840459008131,0.21638238099301096,0.4431617552179126,2218694921001185e-21,12033534553704007e-24,4855529020384469e-23,0.05066951357780729,6597795487171377e-24
37617506926084113e-27,11632119985345732e-25,0.287733702149378,0.2164443283300384,0.4463574299841925,9587428330360977e-23,8271292723987293e-25,22471444374565368e-25,0.04946443897329333,41774576079122474e-26
7760168386093205e-24,2995305505651012e-22,0.2863554822279,0.21630053888057102,0.44826035009547427,136518249611682e-19,9568032640529026e-23,1664245586167859e-22,0.04906936469208145,5681617384065205e-23
29770628391996294e-25,10308039128031471e-23,0.2812685719176738,0.21464112179762587,0.45742219592587374,11935134816257885e-21,7661101799937111e-23,30102613724200097e-23,0.04665565046582181,4106300480285162e-23
15697379482220714e-25,13330648243868622e-23,0.28072204277062934,0.2131601107043836,0.4604829997044183,1925482564497642e-21,20147388957620855e-23,43097275078056254e-23,0.045632112674184586,4134608178788294e-23
15585493981473631e-25,51869219040601684e-24,0.2778853584456634,0.21360246532903188,0.46053900392490366,13105149937680957e-22,38290861690520635e-24,12694477815293047e-23,0.04797162205204633,2107144840074244e-23
1943901579841154e-24,52108451364819023e-24,0.28939073699154166,0.21829952260677582,0.4446768718230397,5106077078865402e-20,2700247231676189e-23,9924055876470065e-23,0.047581621333915455,6179097864967302e-24
7215543856798639e-23,25540432858263775e-23,0.29742447914068965,0.22420177016646514,0.43234109729125236,4219727102019876e-22,7342754301814986e-23,18010265237979814e-22,0.04603000360968992,25804660245901175e-24
5076057498400698e-25,1760677619357274e-23,0.30248476870934965,0.22525782580917206,0.4220647896752861,990668603380515e-20,13699571911910332e-24,329978510070477e-22,0.050182637310340165,6998396473533734e-24
11479094296317864e-26,35523687155964576e-25,0.27015427911789835,0.22833987816422663,0.4491759947461244,14820453021545157e-22,2595376835489097e-24,35016689799119673e-25,0.05232835473486557,14275870739362293e-25
7680881238109133e-25,43340720580148586e-26,0.27437626042410623,0.22524098537707013,0.44836562247886264,11683912115369915e-22,536720438768921e-24,4550473025684833e-24,0.05201595688320632,15571210572046094e-26
7812391534851991e-26,7252550157566953e-24,0.24980820449144617,0.22212647832922552,0.4816374796157735,33554366106713985e-23,851483234988832e-23,17349915582455548e-24,0.04642746417647708,4657346310683608e-24
11544131206029855e-24,6682892956106761e-23,0.2623438562258825,0.2127839169773449,0.47353407937214564,9327451698439949e-24,18804275084826984e-24,17022944279764388e-23,0.051337864179279546,6511421822289908e-24
2552502382197068e-23,25940841104716266e-23,0.2518783410080254,0.2091833693156174,0.48868078627747424,18265745211961593e-22,6648256659428272e-23,12577741077658216e-22,0.0502540477920018,19842290950436476e-24
4007416789237237e-23,3373994436547759e-22,0.24007938304674536,0.20427662120262693,0.5043754308673628,38977691628450885e-24,1291268338055906e-22,1695052597268456e-22,0.05126798042542026,10728840924610569e-24
1259180476537718e-24,4085444945490193e-22,0.23444201945002324,0.20052528194987718,0.5143421094463613,25702468722852228e-21,15423787821695594e-23,26838954005120235e-22,0.0506615684448432,8531289910849019e-23
5481075102355138e-25,19557415268292314e-24,0.23489468079609396,0.19199186553261938,0.5161575925959768,31922431500646377e-22,2126028436335173e-23,20647814897706742e-23,0.056952411191156904,9796987596306782e-24
9637819164650828e-25,4614225753181057e-23,0.2307047934240315,0.17878021085719897,0.545133419243067,11046627624858424e-21,24650310315678667e-23,4404761851317091e-22,0.04536973245498646,6336108029930918e-23
2808021918015503e-24,11627751988239171e-23,0.20336752809505249,0.17538506075013224,0.5778278803061765,922058096366252e-20,32131879805779645e-23,5890233059487182e-22,0.04340916972728847,11117751666378012e-23
31259532544374434e-26,4858358856475861e-24,0.19388407700541854,0.18297578375055604,0.578580559375588,41979375677821075e-22,38138224072085686e-24,12074539449988336e-23,0.04455521500453974,2873038322255107e-24
3666593837458757e-24,14904792882570036e-24,0.19386219948786518,0.1816694551984599,0.5811167345407043,14226114159888637e-21,7469103211390756e-23,327395655274123e-21,0.04333696444619926,18341410552116899e-25
29882002727322167e-25,9291397729608329e-24,0.19000206276824783,0.20367241730570643,0.5591728109023447,1256542952912076e-21,66263321425723715e-25,11581156784539447e-24,0.047151419223511515,2771187620689264e-24
1146377722662359e-23,19244284494566254e-23,0.15110403067996772,0.20612576673029304,0.6018513844703409,48197385973107916e-22,1847005034606449e-22,5007031193036838e-22,0.04091304209113023,6698017816642499e-23
1058210500732062e-23,18632564765787036e-23,0.1488461701144807,0.20681667561558517,0.6032806419845619,37732347139124605e-22,16321645789776378e-23,42549444953950337e-23,0.04105189302602145,6040330632512482e-23
1510940408475515e-24,16162821713298217e-24,0.14006891306272626,0.21137108697475343,0.6071126875516542,14853431467653403e-23,8066611406910703e-24,2966725480029733e-23,0.04144710841122386,57672327457209936e-27
976998881506732e-23,1966093838641428e-22,0.1519008089086012,0.21870261124452461,0.5862211416529143,17601433377757467e-22,11916495144678812e-23,26822423207029855e-23,0.043173037344498864,46933041072413545e-24
792110582595553e-24,21138763971509248e-23,0.146881572406647,0.21500222688176351,0.5974554304289927,31440215065248365e-24,13466641017722386e-23,38802080345734464e-23,0.04066001022615235,7096615751649857e-24
4754590249470051e-24,5406114439680299e-24,0.14171832113335317,0.2189907157484103,0.5993274893521668,5466201079980775e-24,32421603392104505e-25,4309663113279332e-24,0.03996345772972911,7029317541250672e-25
