4165132234687035e-24,19050376897386028e-25,30239100502987924e-23,3303659676706563e-22,0.9999965281227016,2867609794174504e-23,2299825341566669e-21,326060878290727e-21,17194322466293466e-23,65446135258285336e-25
0.9999995681989728,5147900359825097e-26,8648080577596993e-26,3072075686254669e-26,1357596454903195e-25,8974135709783724e-26,2802726383065926e-25,431002843003295e-21,8873613270217383e-26,3491614762083555e-26
25623777902317494e-25,1652735461018357e-23,25015950675703826e-24,22809301369791147e-23,4448691256955101e-23,39400708403149166e-24,28585754143499898e-24,0.9999995630081437,18628737282851062e-24,33691047450651616e-24
0.9999975222051415,21591258289390693e-24,29220561764591247e-24,48791656659860345e-24,22181153157962438e-24,5437153696413434e-23,5094214163650385e-23,21505423504378056e-22,5020650978642495e-23,49947688861276996e-24
9283722804232468e-24,0.9999963289495729,6668081933796754e-23,21179441320713448e-23,27865737230888497e-22,13497945558374556e-23,17452943627554345e-24,400672392357514e-21,12072915992596791e-25,4240566542099096e-23
3380329234127368e-25,0.9999974339942778,750741691090785e-23,3842993645430579e-22,27680078573407118e-24,12844218019265132e-24,11063524271651278e-23,5184346651762183e-23,1962727651532662e-21,8130250852045067e-24
7263065558958139e-23,8163085711211562e-23,18991969282986226e-23,0.9999975691053126,42623267727131577e-23,25676073471926977e-23,3107920010349068e-22,2989078921636053e-22,16080926163158232e-23,6332109151054683e-22
14051661088518318e-26,4048296483331372e-26,656009081850629e-24,0.9999997861867708,6201867399004332e-25,5843189765997814e-25,20743770520609815e-23,3508267893029877e-24,4745486564401422e-25,35119336368080853e-26
1889357968897114e-23,19797587345192224e-25,5786168034715457e-24,8786765881746471e-22,6535789881061821e-21,9113765661299274e-23,42905389940039714e-24,5863373443324923e-22,0.9999918129387019,2555493144360842e-23
6790410576987225e-24,4886064491389395e-22,21607780845034233e-23,0.9999966847781999,11695561439896949e-23,2282265676519131e-22,29456591090593976e-23,17457469855383027e-23,6272436138597768e-23,17266999838101357e-22
7861571278891951e-25,16871958297879386e-25,73560404961138835e-25,28686070855830307e-23,14225348004486576e-24,0.9999992902931233,21434502179592505e-24,11037203653400306e-24,30343453607368197e-23,628851848323076e-22
30882270092252315e-25,24733944194036875e-24,30563936333672e-20,0.9999991857544452,11812911435196943e-23,15915615527448482e-23,22881917653032514e-24,11196666516163976e-23,22977562751583513e-24,4567260623285972e-23
14492976192548497e-26,9941699953697073e-22,5891232151218864e-24,0.9999986839618885,30578293489644443e-23,25788110954314853e-25,21049995733777523e-25,18322202995541714e-25,6482495319957154e-25,28847390345138615e-25
9714130962594498e-26,2217404479335546e-23,6468540101125863e-25,0.999999969020098,3253605669386402e-25,7997869954653318e-25,8893578935515734e-25,35175166741047753e-26,3323722870452569e-25,5363232359254216e-24
31649301125873173e-24,14910923118512e-20,3484489658791266e-22,0.9999981758092192,20719759177365168e-23,2066453873252245e-22,16691683241929498e-23,1890766272465345e-22,7386496859635209e-23,45128187750310923e-23
2154895463633101e-23,6542055274805911e-24,5761842396713327e-22,0.9999962744468449,4311692881261162e-22,5052598417082453e-22,5014041507205133e-22,2669745322624647e-22,15821900335605287e-23,12582510896179226e-22
9838676244247458e-24,165671255599532e-22,2470447460701977e-22,0.9999985922409977,4877387124423691e-22,19892997748651256e-24,6328712782754387e-24,2107626302385549e-22,30473693635194385e-24,37911170731440985e-23
15741586022819058e-25,5880539093946165e-24,2216315487665066e-23,0.9999998257762105,15543917892929494e-24,18888627330454103e-24,1889489137758287e-23,3168088003796586e-23,7883158247000375e-24,5171446217957354e-23
25855120259298465e-26,3025330119764948e-24,11895141612140438e-24,12529376547202058e-24,0.9999997514396219,24834170693666016e-24,55135067962955284e-25,13275970049275523e-24,21421197399554802e-24,1558071339834838e-22
31600305623395483e-25,3517888004462904e-23,32251363006228443e-23,1152444320532195e-22,7066981049231019e-22,0.9999983069747473,13387938397859322e-23,31496518680418925e-24,2318462212805262e-22,11300805155290425e-23
