1.72,0.44,0.89,4.68,1.38,2.49,2.85,3.6,6.84,3.76,424.21,12.345,17.38,0.3833486997,0.0321,0.0807,0.0884,0.0726,0.0413610108,0.002675,0.0021398003,0.0398,0.0308,0.0008974805,-0.0013636615,0.040924,0.039465,13.17,-2.56
-2.56,-3.49,-4.34,2.48,-4.39,-3.75,-1.35,-3.84,1.39,-2.29,414.03,12.37,17.71,0.3994050369,0.0313,0.0795,0.0865,0.0725,0.0428274632,0.0026083333,0.0028469751,0.0067,0.009,0.0003695588,-0.0014314693,-0.020615,-0.024214,13.58,1.03
1.03,-0.77,1.02,6.36,1.87,1.96,2.29,-1.5,0.85,1.46,417.8,12.395,18.04,0.3976569721,0.0291,0.0792,0.0862,0.071,0.0411349836,0.002425,0.0028388928,0.0185,0.0099,0.0008722118,-0.0010761546,0.01134,0.008916,14.28,0.76
0.76,3,1.16,0.03,3.87,3.06,4.59,3.84,-0.3,1.28,418.68,12.3917,18.39,0.4032511778,0.0286,0.0799,0.0884,0.0741,0.04097304,0.0023833333,0.0035385704,-0.0198,-0.0156,0.0009441488,-0.0009021119,0.004796,0.003455,16.15,7.59
7.59,8.38,7.31,-0.73,10.81,7.95,9.22,12.29,0.59,5.62,431.35,12.3883,18.74,0.3936264585,0.0313,0.081,0.0896,0.0748,0.0378707236,0.0026083333,0.0014104372,0.001,0.0069,0.0005080996,-0.0008360582,0.033794,0.030069,13.01,1.42
1.42,6.83,3.26,0.74,5,4.19,3.59,0.95,2.55,5.17,435.71,12.385,19.09,0.3941096142,0.0322,0.0798,0.0881,0.0726,0.03871373,0.0026833333,-0.0007042254,0.0246,0.0228,0.00047154,-0.0011115236,0.01338,0.011197,12.57,5.19
5.19,10.41,6.64,7.36,7.17,6.92,5.89,3.23,2.51,9.19,438.78,12.4163,19.34,0.3930481045,0.03,0.0791,0.0867,0.0725,0.0416392231,0.0025,0.0049330514,0.028,0.025,0.0003488457,-0.0015522385,0.007282,0.005964,12.42,-1.23
-1.23,-1.63,0.7,7.15,-2.78,2.5,-3.64,-12.75,5.13,0.68,443.38,12.4477,19.59,0.3859601969,0.0293,0.0771,0.0839,0.0698,0.0406155681,0.0024416667,0.0035063114,0.0354,0.0256,0.0011468722,-0.0014793405,0.013526,0.010361,13.16,3.21
3.21,4.56,2.1,8.95,0.87,7.05,3.1,0.13,3,3.78,451.67,12.479,19.84,0.3336135264,0.0295,0.0758,0.0815,0.0702,0.0369950189,0.0024583333,0.0034940601,0.0021,0.0025,0.0010047233,-0.0016690258,0.021202,0.018578,12.53,-2.02
-2.02,-1.91,-1.64,4.01,-3.57,-1.71,-3.07,-4.02,0.81,-0.76,440.19,12.4937,19.67,0.334349806,0.0287,0.0746,0.0814,0.0701,0.039700073,0.0023916667,0.0027855153,0.0072,0.0052,0.0010047977,-0.0014462842,-0.024519,-0.02578,12.42,3.86
3.86,5.59,3.84,5.5,6.69,7.94,4.92,6.36,1.17,1.79,450.19,12.5083,19.5,0.3248824215,0.0296,0.0743,0.0821,0.0701,0.040144274,0.0024666667,0.0013888889,0.0047,0.002,0.0008173038,-0.0016500074,0.026259,0.022549,13.47,-0.5
-0.5,0.71,1.51,0.56,2.03,12.14,0.62,-0.02,2.81,1.37,450.53,12.523,19.33,0.3259312476,0.0307,0.0733,0.0807,0.0668,0.0410478926,0.0025583333,0.0013869626,0.0449,0.0293,0.0005738167,-0.0017479702,0.003466,0.001095,11.26,-0.24
-0.24,2.07,1.28,-0.03,0.49,7.81,0.51,-2.47,1.8,3.07,448.13,12.5217,19.69,0.3237770308,0.0304,0.0717,0.0793,0.0656,0.0409002052,0.0025333333,0,0.0191,0.01,0.0006089618,-0.001390471,-0.004593,-0.005909,11.73,2.3
2.3,2.21,5.17,3.86,5.9,13.54,3.07,1.9,3.55,3.59,463.56,12.5203,20.05,0.3138649833,0.0302,0.0685,0.076,0.0623,0.0401659711,0.0025166667,0.0027700831,0.0434,0.0287,0.0002815775,-0.0012521643,0.037431,0.033957,11.85,1.68
