time,node,obj,bestbound
1.2846935329656e13,177.0,1142.41,1085.21
1.2846936037766e13,178.0,1142.41,1085.21
1.2846936723635e13,179.0,1142.41,1085.21
1.2846937452894e13,180.0,1142.41,1085.21
1.2846938143867e13,181.0,1142.41,1085.21
1.2846938817703e13,182.0,1142.41,1085.21
1.2846939552796e13,183.0,1142.41,1085.21
1.2846940173031e13,184.0,1142.41,1085.21
1.2846940777222e13,185.0,1142.41,1085.21
1.2846941386518e13,186.0,1142.41,1085.21
1.2846941996908e13,187.0,1142.41,1085.21
1.2846942602193e13,188.0,1142.41,1085.21
1.2846943343485e13,189.0,1142.41,1085.21
1.2846944094258e13,190.0,1142.41,1085.21
1.2846944780855e13,191.0,1142.41,1085.21
1.2846945464171e13,192.0,1142.41,1085.21
1.2846946147487e13,193.0,1142.41,1085.21
