time,node,obj,bestbound
2.57786445097e12,397.0,1774.87,1358.54
2.577864458627e12,398.0,1774.87,1358.54
2.577864463732e12,399.0,1774.87,1358.54
2.577864469567e12,400.0,1774.87,1358.54
2.577864474307e12,401.0,1774.87,1358.54
2.577864478683e12,402.0,1774.87,1358.54
2.577885540004e12,426.0,1774.87,1383.66
2.577885550215e12,427.0,1774.87,1383.66
2.57788555532e12,428.0,1774.87,1383.66
2.577885561883e12,429.0,1774.87,1383.66
2.577885567718e12,430.0,1774.87,1383.66
2.577885575011e12,431.0,1774.87,1383.66
2.577885582304e12,432.0,1774.87,1383.66
2.577885587044e12,433.0,1774.87,1383.66
2.577885591784e12,434.0,1774.87,1383.66
2.577885596525e12,435.0,1774.87,1383.66
2.577885601265e12,436.0,1774.87,1383.66
2.577885606735e12,437.0,1774.87,1383.66
2.577885612205e12,438.0,1774.87,1383.66
2.57788561731e12,439.0,1774.87,1383.66
2.577885622415e12,440.0,1774.87,1383.66
2.577885627885e12,441.0,1774.87,1383.66
2.57788563299e12,442.0,1774.87,1383.66
2.577885638459e12,443.0,1774.87,1383.66
2.577885643564e12,444.0,1774.87,1383.66
2.577885648305e12,445.0,1774.87,1383.66
2.577885654139e12,446.0,1774.87,1383.66
2.577885659244e12,447.0,1774.87,1383.66
2.577885664714e12,448.0,1774.87,1383.66
2.577885669454e12,449.0,1774.87,1383.66
2.57788569425e12,458.0,1774.87,1423.36
2.577885699355e12,459.0,1774.87,1423.36
2.577885704096e12,460.0,1774.87,1423.36
2.577885708472e12,461.0,1774.87,1423.36
2.577885713212e12,462.0,1774.87,1423.36
2.577885717953e12,463.0,1774.87,1423.36
2.577885723058e12,464.0,1774.87,1423.36
2.577885727798e12,465.0,1774.87,1423.36
2.577885732174e12,466.0,1774.87,1423.36
2.577885740196e12,469.0,1774.87,1423.36
2.577885744572e12,470.0,1774.87,1423.36
2.577885749312e12,471.0,1774.87,1423.36
2.577885754053e12,472.0,1774.87,1423.36
2.577885758428e12,473.0,1774.87,1423.36
2.577885762804e12,474.0,1774.87,1423.36
2.577885767909e12,475.0,1774.87,1423.36
2.577908868706e12,485.0,1774.87,1423.36
2.577908884385e12,486.0,1774.87,1423.36
2.577908895325e12,487.0,1774.87,1423.36
2.577908909181e12,488.0,1774.87,1423.36
2.577908918298e12,489.0,1774.87,1423.36
2.577908929966e12,490.0,1774.87,1423.36
2.577908951116e12,493.0,1774.87,1423.36
2.577909009095e12,494.0,1774.87,1423.36
2.577909027692e12,495.0,1774.87,1423.36
2.577909037173e12,496.0,1774.87,1423.36
2.577909046289e12,497.0,1774.87,1423.36
2.577909173551e12,498.0,1774.87,1423.36
2.577909187043e12,499.0,1774.87,1423.36
2.577909196159e12,500.0,1774.87,1423.36
2.577909204911e12,501.0,1774.87,1423.36
2.577909348217e12,502.0,1774.87,1423.36
2.577909365356e12,503.0,1774.87,1423.36
2.57790937666e12,504.0,1774.87,1423.36
2.577909385411e12,505.0,1774.87,1423.36
2.577909394163e12,506.0,1774.87,1423.36
2.577909403279e12,507.0,1774.87,1423.36
2.577909411666e12,508.0,1774.87,1423.36
2.577909420782e12,509.0,1774.87,1423.36
2.577909428804e12,510.0,1774.87,1423.36
2.577909437191e12,511.0,1774.87,1423.36
2.577909445578e12,512.0,1774.87,1423.36
2.577909453965e12,513.0,1774.87,1423.36
2.577909462352e12,514.0,1774.87,1423.36
2.577909470739e12,515.0,1774.87,1423.36
2.577909479855e12,516.0,1774.87,1423.36
2.577909488242e12,517.0,1774.87,1423.36
2.577909496994e12,518.0,1774.87,1423.36
2.57790950611e12,519.0,1774.87,1423.36
2.577909514132e12,520.0,1774.87,1423.36
2.577909522884e12,521.0,1774.87,1423.36
2.577909530176e12,522.0,1774.87,1423.36
2.577909537834e12,523.0,1774.87,1423.36
2.577909546221e12,524.0,1774.87,1423.36
2.577909554608e12,525.0,1774.87,1423.36
2.57790956263e12,526.0,1774.87,1423.36
2.577909571017e12,527.0,1774.87,1423.36
2.577909589979e12,532.0,1774.87,1423.36
2.577909600189e12,533.0,1774.87,1423.36
2.577909627173e12,534.0,1774.87,1423.36
2.577909639206e12,535.0,1774.87,1440.81
2.577909647958e12,536.0,1774.87,1441.94
2.577909656345e12,537.0,1774.87,1447.66
2.577909664002e12,538.0,1774.87,1447.66
2.577909672024e12,539.0,1774.87,1447.66
2.577909680411e12,540.0,1774.87,1447.66
2.577909688069e12,541.0,1774.87,1447.66
2.577909696091e12,542.0,1774.87,1447.66
2.577909704113e12,543.0,1774.87,1447.66
2.577909734015e12,551.0,1774.87,1447.66
2.577909744225e12,552.0,1774.87,1447.66
2.577909753706e12,553.0,1774.87,1447.66
2.577909762092e12,554.0,1774.87,1447.66
2.57790976975e12,555.0,1774.87,1447.66
2.577909778866e12,556.0,1774.87,1447.66
2.577909794911e12,558.0,1774.87,1447.66
2.577909810226e12,561.0,1774.87,1447.66
2.577934993161e12,563.0,1774.87,1447.66
2.577935009934e12,564.0,1774.87,1448.04
2.577935019051e12,565.0,1774.87,1448.04
2.577935027437e12,566.0,1774.87,1448.04
2.577935035824e12,567.0,1774.87,1448.04
2.577935044576e12,568.0,1774.87,1448.04
2.577935053327e12,569.0,1774.87,1448.04
2.577935062079e12,570.0,1774.87,1448.04
2.577935071195e12,571.0,1774.87,1448.04
2.577935079582e12,572.0,1774.87,1448.04
2.577935089063e12,573.0,1774.87,1448.04
2.577935097085e12,574.0,1774.87,1448.04
2.577935105472e12,575.0,1774.87,1448.04
2.577935143395e12,586.0,1774.87,1448.04
2.577935154699e12,587.0,1774.87,1448.04
2.57793516491e12,588.0,1774.87,1448.04
2.577935176943e12,589.0,1774.87,1448.04
2.577935187518e12,590.0,1774.87,1448.04
2.577935195905e12,591.0,1774.87,1448.04
2.577935203927e12,592.0,1774.87,1448.04
2.577935212314e12,593.0,1774.87,1448.04
2.577935220701e12,594.0,1774.87,1448.04
2.577935229817e12,595.0,1774.87,1448.04
2.577935238204e12,596.0,1774.87,1448.04
2.577935246955e12,597.0,1774.87,1448.04
2.577935255342e12,598.0,1774.87,1448.04
2.577935264094e12,599.0,1774.87,1448.04
2.577935272845e12,600.0,1774.87,1448.04
2.577935281597e12,601.0,1774.87,1448.04
2.577935290348e12,602.0,1774.87,1448.04
2.5779352991e12,603.0,1774.87,1448.04
2.577935307851e12,604.0,1774.87,1448.04
2.577935316238e12,605.0,1774.87,1448.04
2.577935324625e12,606.0,1774.87,1448.04
2.577935332648e12,607.0,1774.87,1448.04
2.577935341034e12,608.0,1774.87,1448.04
2.577935349057e12,609.0,1774.87,1448.04
2.577935357444e12,610.0,1774.87,1448.04
2.57793536583e12,611.0,1774.87,1448.04
2.577935391356e12,619.0,1774.87,1448.04
2.577935417246e12,620.0,1774.87,1448.04
2.577935481424e12,626.0,1774.87,1486.05
2.577935492728e12,627.0,1774.87,1486.05
2.577935501115e12,628.0,1774.87,1486.05
2.577935509866e12,629.0,1774.87,1486.05
2.577935517889e12,630.0,1774.87,1486.05
2.577935526275e12,631.0,1774.87,1486.05
2.577935534662e12,632.0,1774.87,1486.05
2.577935543049e12,633.0,1774.87,1486.05
2.57793555253e12,634.0,1774.87,1486.05
2.577935560552e12,635.0,1774.87,1486.05
2.577935570762e12,636.0,1774.87,1486.05
2.577935582796e12,637.0,1774.87,1486.05
2.577935597017e12,638.0,1774.87,1486.05
2.577935608321e12,639.0,1774.87,1486.05
2.577935616708e12,640.0,1774.87,1486.05
2.57793562473e12,641.0,1774.87,1486.05
2.577935632753e12,642.0,1774.87,1486.05
2.577935641139e12,643.0,1774.87,1486.05
2.577935649162e12,644.0,1774.87,1486.05
2.577935657184e12,645.0,1774.87,1486.05
2.57793570787e12,646.0,1774.87,1486.05
2.57793571808e12,647.0,1774.87,1486.05
2.577935728655e12,648.0,1774.87,1486.05
2.577935737042e12,649.0,1774.87,1486.05
2.577935745429e12,650.0,1774.87,1486.05
2.577935753816e12,651.0,1774.87,1486.05
2.577935763296e12,652.0,1774.87,1486.05
2.577958050199e12,666.0,1774.87,1486.05
2.577958067338e12,667.0,1774.87,1486.05
2.577958076818e12,668.0,1774.87,1486.05
2.577958085205e12,669.0,1774.87,1486.05
2.577958093228e12,670.0,1774.87,1486.05
2.57795810125e12,671.0,1774.87,1486.05
2.577958110001e12,672.0,1774.87,1486.05
2.577958118753e12,673.0,1774.87,1486.05
2.577958127504e12,674.0,1774.87,1486.05
2.577958139173e12,675.0,1774.87,1486.05
2.577958149383e12,676.0,1774.87,1486.05
2.577958162511e12,677.0,1774.87,1486.05
2.577958173815e12,678.0,1774.87,1486.05
2.577958182202e12,679.0,1774.87,1486.05
2.577958190953e12,680.0,1774.87,1486.05
2.57795819934e12,681.0,1774.87,1486.05
2.577958208821e12,682.0,1774.87,1486.05
2.577958217572e12,683.0,1774.87,1486.05
2.577958226324e12,684.0,1774.87,1486.05
2.57795823544e12,685.0,1774.87,1486.05
2.577958243462e12,686.0,1774.87,1486.05
2.577958251485e12,687.0,1774.87,1486.05
2.577958259507e12,688.0,1774.87,1486.05
2.577958268258e12,689.0,1774.87,1486.05
2.577958352127e12,715.0,1774.87,1553.14
2.577958362338e12,716.0,1774.87,1553.14
2.57795836963e12,717.0,1774.87,1558.52
2.577958376559e12,718.0,1774.87,1561.88
2.577958384216e12,719.0,1774.87,1561.88
2.577958391145e12,720.0,1774.87,1561.88
2.577958398438e12,721.0,1774.87,1561.88
2.577958405731e12,722.0,1774.87,1561.88
2.577958412659e12,723.0,1774.87,1561.88
2.577958419952e12,724.0,1774.87,1561.88
2.57795842688e12,725.0,1774.87,1561.88
2.577958433808e12,726.0,1774.87,1561.88
2.577958441101e12,727.0,1774.87,1561.88
2.577958448394e12,728.0,1774.87,1561.88
2.577958455323e12,729.0,1774.87,1561.88
2.577958462616e12,730.0,1774.87,1561.88
2.577958469544e12,731.0,1774.87,1561.88
2.577958476472e12,732.0,1774.87,1561.88
2.577958483765e12,733.0,1774.87,1561.88
2.577958490694e12,734.0,1774.87,1561.88
2.577958497986e12,735.0,1774.87,1561.88
2.577958505279e12,736.0,1774.87,1561.88
2.577958512572e12,737.0,1774.87,1561.88
2.577958519865e12,738.0,1774.87,1561.88
2.577958527888e12,739.0,1774.87,1561.88
2.577958534451e12,740.0,1774.87,1561.88
2.577958541744e12,741.0,1774.87,1561.88
2.57795856654e12,746.0,1774.87,1561.88
2.577958574198e12,747.0,1774.87,1561.88
2.577958581855e12,748.0,1774.87,1566.54
2.577958589878e12,749.0,1774.87,1566.54
2.577958598265e12,750.0,1774.87,1566.54
2.577958604828e12,751.0,1774.87,1566.54
2.577958611757e12,752.0,1774.87,1566.54
2.577958618685e12,753.0,1774.87,1566.54
2.577958625613e12,754.0,1774.87,1566.54
2.577958632541e12,755.0,1774.87,1566.54
2.577958639834e12,756.0,1774.87,1566.54
2.577958646763e12,757.0,1774.87,1566.54
2.577958653691e12,758.0,1774.87,1566.54
2.577958660984e12,759.0,1774.87,1566.54
2.577958667912e12,760.0,1774.87,1566.54
2.577958674841e12,761.0,1774.87,1566.54
2.577958681769e12,762.0,1774.87,1566.54
2.577958688697e12,763.0,1774.87,1566.54
2.57795869599e12,764.0,1774.87,1566.54
2.577958703283e12,765.0,1774.87,1566.54
2.577958710211e12,766.0,1774.87,1566.54
2.577958717504e12,767.0,1774.87,1566.54
2.577958724433e12,768.0,1774.87,1566.54
2.577958731361e12,769.0,1774.87,1566.54
2.577958737925e12,770.0,1774.87,1566.54
2.577958744488e12,771.0,1774.87,1566.54
2.577958751417e12,772.0,1774.87,1566.54
2.57795876892e12,778.0,1774.87,1566.54
2.577981479178e12,800.0,1774.87,1571.57
2.577981489024e12,801.0,1774.87,1595.28
2.577981494858e12,802.0,1774.87,1598.08
2.577981500328e12,803.0,1774.87,1598.08
2.577981505798e12,804.0,1774.87,1598.08
2.577981510903e12,805.0,1774.87,1598.08
2.577981516008e12,806.0,1774.87,1598.08
2.577981520748e12,807.0,1774.87,1598.08
2.577981525853e12,808.0,1774.87,1598.08
2.577981530594e12,809.0,1774.87,1598.08
2.577981535699e12,810.0,1774.87,1598.08
2.577981540439e12,811.0,1774.87,1598.08
2.577981545544e12,812.0,1774.87,1598.08
2.577981550649e12,813.0,1774.87,1598.08
2.577981555754e12,814.0,1774.87,1598.08
2.577981561224e12,815.0,1774.87,1598.08
2.577981566329e12,816.0,1774.87,1598.08
2.577981571434e12,817.0,1774.87,1598.08
2.577981576175e12,818.0,1774.87,1598.08
2.57798158128e12,819.0,1774.87,1598.08
2.577981586749e12,820.0,1774.87,1598.08
2.577981591125e12,821.0,1774.87,1598.08
2.577981595866e12,822.0,1774.87,1598.08
2.577981600606e12,823.0,1774.87,1598.08
2.577981631601e12,842.0,1774.87,1598.08
2.577981636341e12,843.0,1774.87,1598.08
2.577981641447e12,844.0,1774.87,1598.08
2.577981645822e12,845.0,1774.87,1598.08
2.577981650563e12,846.0,1774.87,1598.08
2.577981655668e12,847.0,1774.87,1598.08
2.577981660044e12,848.0,1774.87,1598.08
2.577981664784e12,849.0,1774.87,1598.08
2.5779948705e12,882.0,1774.87,1604.8
2.577994883263e12,883.0,1774.87,1604.8
2.577994890921e12,884.0,1774.87,1613.66
2.577994897849e12,885.0,1774.87,1616.48
2.577994905142e12,886.0,1774.87,1616.48
2.57799491207e12,887.0,1774.87,1616.48
2.577994918634e12,888.0,1774.87,1616.48
2.577994925562e12,889.0,1774.87,1616.48
2.577994932855e12,890.0,1774.87,1616.48
2.577994940513e12,891.0,1774.87,1616.48
2.577994948535e12,892.0,1774.87,1616.48
2.577994956922e12,893.0,1774.87,1616.48
2.577994963486e12,894.0,1774.87,1616.48
2.577994970414e12,895.0,1774.87,1616.48
2.577994977342e12,896.0,1774.87,1616.48
2.577994984635e12,897.0,1774.87,1616.48
2.577994991563e12,898.0,1774.87,1616.48
2.577994998856e12,899.0,1774.87,1616.48
2.577995006879e12,900.0,1774.87,1616.48
2.577995019641e12,901.0,1774.87,1616.48
2.577995027299e12,902.0,1774.87,1616.48
2.577995034227e12,903.0,1774.87,1616.48
2.57799504152e12,904.0,1774.87,1616.48
2.577995048813e12,905.0,1774.87,1616.48
2.57801069694e12,950.0,1774.87,1626.59
2.57801070715e12,951.0,1774.87,1626.59
2.578010712984e12,952.0,1774.87,1634.87
2.578010718089e12,953.0,1774.87,1634.87
2.578010723194e12,954.0,1774.87,1634.87
2.578010728299e12,955.0,1774.87,1634.87
2.57801073304e12,956.0,1774.87,1634.87
2.578010738145e12,957.0,1774.87,1634.87
2.57801074325e12,958.0,1774.87,1634.87
2.578010748355e12,959.0,1774.87,1634.87
2.57801075346e12,960.0,1774.87,1634.87
2.578010758565e12,961.0,1774.87,1634.87
2.57801076367e12,962.0,1774.87,1634.87
2.578010768411e12,963.0,1774.87,1634.87
2.578010773516e12,964.0,1774.87,1634.87
2.578010778621e12,965.0,1774.87,1634.87
2.578010783726e12,966.0,1774.87,1634.87
2.578010788831e12,967.0,1774.87,1634.87
2.578010793571e12,968.0,1774.87,1634.87
2.578010799041e12,969.0,1774.87,1634.87
2.578010804146e12,970.0,1774.87,1634.87
2.578010809251e12,971.0,1774.87,1634.87
2.578024590382e12,998.0,1774.87,1634.9
2.578024601686e12,999.0,1774.87,1634.9
2.578024610073e12,1000.0,1774.87,1634.9
2.578024617001e12,1001.0,1774.87,1634.9
2.578024623565e12,1002.0,1774.87,1634.9
2.578024630128e12,1003.0,1774.87,1634.9
2.578024637057e12,1004.0,1774.87,1634.9
2.578024643985e12,1005.0,1774.87,1634.9
2.578024696129e12,1025.0,1774.87,1648.55
2.578024705246e12,1026.0,1774.87,1648.55
2.578024712539e12,1027.0,1774.87,1650.23
2.578024719467e12,1028.0,1774.87,1650.23
2.578024726395e12,1029.0,1774.87,1650.23
2.578024733688e12,1030.0,1774.87,1650.23
2.57802474171e12,1031.0,1774.87,1650.23
2.578024751556e12,1032.0,1774.87,1650.23
2.578024759578e12,1033.0,1774.87,1650.23
2.578024766506e12,1034.0,1774.87,1650.23
2.578024773799e12,1035.0,1774.87,1650.23
2.578024780728e12,1036.0,1774.87,1650.23
2.578024787656e12,1037.0,1774.87,1650.23
2.57802479422e12,1038.0,1774.87,1650.23
2.578024801513e12,1039.0,1774.87,1650.23
2.578024808806e12,1040.0,1774.87,1650.23
2.578024815369e12,1041.0,1774.87,1650.23
2.578024822662e12,1042.0,1774.87,1650.23
2.578024829955e12,1043.0,1774.87,1650.23
2.578024836883e12,1044.0,1774.87,1650.23
2.578024855481e12,1051.0,1774.87,1650.23
2.578024862409e12,1052.0,1774.87,1650.23
2.578024869337e12,1053.0,1774.87,1650.23
2.578024875901e12,1054.0,1774.87,1650.23
2.578024882829e12,1055.0,1774.87,1650.23
2.578024889393e12,1056.0,1774.87,1650.23
2.578024895956e12,1057.0,1774.87,1650.23
2.57802490252e12,1058.0,1774.87,1650.23
2.578024909084e12,1059.0,1774.87,1650.23
2.578024916377e12,1060.0,1774.87,1650.23
2.578024924034e12,1061.0,1774.87,1650.23
2.578024931327e12,1062.0,1774.87,1650.23
2.57802493862e12,1063.0,1774.87,1650.23
2.578024948466e12,1064.0,1774.87,1650.23
2.578024956853e12,1065.0,1774.87,1650.23
2.578024963416e12,1066.0,1774.87,1650.23
2.578024970709e12,1067.0,1774.87,1650.23
2.578024977273e12,1068.0,1774.87,1650.23
2.578024989306e12,1072.0,1774.87,1650.23
2.578024996599e12,1073.0,1774.87,1650.23
2.578025003527e12,1074.0,1774.87,1650.23
2.578025009726e12,1075.0,1774.87,1650.23
2.57802501629e12,1076.0,1774.87,1650.23
2.578025022854e12,1077.0,1774.87,1650.23
2.578025029417e12,1078.0,1774.87,1650.23
2.578025036346e12,1079.0,1774.87,1650.23
2.578040255647e12,1080.0,1774.87,1650.23
2.578040270233e12,1081.0,1774.87,1651.76
2.578040278255e12,1082.0,1774.87,1651.76
2.578040284819e12,1083.0,1774.87,1651.76
2.578040292111e12,1084.0,1774.87,1651.76
2.57804029904e12,1085.0,1774.87,1651.76
2.578040306333e12,1086.0,1774.87,1651.76
2.578040313261e12,1087.0,1774.87,1651.76
2.578040320554e12,1088.0,1774.87,1651.76
2.578040327482e12,1089.0,1774.87,1651.76
2.578040334411e12,1090.0,1774.87,1651.76
2.578040348632e12,1091.0,1774.87,1651.76
2.578040356289e12,1092.0,1774.87,1651.76
2.578040363582e12,1093.0,1774.87,1651.76
2.578040370511e12,1094.0,1774.87,1651.76
2.578040377439e12,1095.0,1774.87,1651.76
2.578040384732e12,1096.0,1774.87,1651.76
2.578040441617e12,1120.0,1774.87,1651.76
2.578061909521e12,1215.0,1774.87,1710.8
2.578061919366e12,1216.0,1774.87,1710.8
2.57806192593e12,1217.0,1774.87,1710.8
2.578061932494e12,1218.0,1774.87,1710.8
2.578061939422e12,1219.0,1774.87,1710.8
2.57806194635e12,1220.0,1774.87,1710.8
2.578061953279e12,1221.0,1774.87,1710.8
2.57806196203e12,1223.0,1774.87,1710.8
2.578061968594e12,1224.0,1774.87,1710.8
2.578061975158e12,1225.0,1774.87,1710.8
2.578061981357e12,1226.0,1774.87,1710.8
2.578078839384e12,1243.0,1774.87,1710.8
2.578078853605e12,1244.0,1774.87,1710.8
2.578078860534e12,1245.0,1774.87,1710.8
2.578078870015e12,1246.0,1774.87,1710.8
2.578078876214e12,1247.0,1774.87,1710.8
2.578078882777e12,1248.0,1774.87,1710.8
2.57807889007e12,1249.0,1774.87,1710.8
2.578078895905e12,1250.0,1774.87,1710.8
2.578078902833e12,1251.0,1774.87,1710.8
2.578078910491e12,1252.0,1774.87,1710.8
2.578078918877e12,1253.0,1774.87,1710.8
2.578078928723e12,1254.0,1774.87,1710.8
2.578078937474e12,1255.0,1774.87,1710.8
2.578078993995e12,1280.0,1774.87,1710.8
2.578079002382e12,1281.0,1774.87,1711.54
2.578079008945e12,1282.0,1774.87,1711.54
2.578079033741e12,1293.0,1774.87,1711.54
2.578079041399e12,1294.0,1774.87,1711.54
2.578079047963e12,1295.0,1774.87,1711.54
2.578079053797e12,1296.0,1774.87,1711.54
2.578079059631e12,1297.0,1774.87,1711.54
2.578079066195e12,1298.0,1774.87,1711.54
2.578079072759e12,1299.0,1774.87,1711.54
2.578079078593e12,1300.0,1774.87,1711.54
2.578079084792e12,1301.0,1774.87,1711.54
2.578079091356e12,1302.0,1774.87,1711.54
2.578079098649e12,1303.0,1774.87,1711.54
2.578079105577e12,1304.0,1774.87,1711.54
2.578079130738e12,1317.0,1774.87,1711.54
2.578079139125e12,1319.0,1774.87,1711.54
2.578079144959e12,1320.0,1774.87,1711.54
2.578079152981e12,1322.0,1774.87,1711.54
2.578079158816e12,1323.0,1774.87,1711.54
2.578079167932e12,1326.0,1774.87,1711.54
2.578079174495e12,1327.0,1774.87,1711.54
2.578079183976e12,1330.0,1774.87,1711.54
2.57807919054e12,1331.0,1774.87,1711.54
2.578079200385e12,1334.0,1774.87,1711.54
2.578079208408e12,1336.0,1774.87,1711.54
2.578079214971e12,1337.0,1774.87,1711.54
2.578095982202e12,1401.0,1774.87,1753.96
2.578095990953e12,1402.0,1774.87,1753.96
2.578095997882e12,1403.0,1774.87,1753.96
2.578096048568e12,1423.0,1774.87,1758.5
2.57809605659e12,1424.0,1774.87,1758.5
2.578096064977e12,1425.0,1774.87,1761.64
