0;variance;1;1.099;1.207;1.326;1.456;1.6;1.758;1.931;2.121;2.33;2.56;2.812;3.089;3.393;3.728;4.095;4.498;4.942;5.429;5.964;6.551;7.197;7.906;8.685;9.541;10.481;11.514;12.649;13.895;15.264;16.768;18.421;20.236;22.23;24.421;26.827;29.471;32.375;35.565;39.069;42.919;47.149;51.795;56.899;62.506;68.665;75.431;82.864;91.03;100
1;0.21689305;98.32986502;98.92107746;99.89942078;100.6044209;100.8265389;100.9809126;100.6638279;100.3194383;99.94971077;99.17723613;98.23774006;97.56342644;97.09185738;97.36315852;97.51046655;97.0614717;96.71374219;97.69280063;98.85013854;99.11999182;99.59288567;99.99989527;99.9999983;100.0000039;100;99.99997577;99.9999958;100.0000103;100;100.0000008;100.0000001;100.0000002;100.0000001;100.0000002;100;99.99999999;100;100;100;100;100;100;100.0000001;100.0000005;100;100;100.0000003;100.0000003;100;100
2;0.485621087;487.8104982;435.2142623;381.4363991;326.834776;291.1492614;255.732343;219.6922759;183.760522;150.4391;125.3411443;109.4023073;100.6810499;93.75566459;86.70357062;76.76887674;69.91082344;66.94119018;65.90116307;64.352882;66.02020995;68.30580665;71.33398041;75.30368395;80.4556304;87.05132456;95.43384659;99.99998291;99.99998822;99.99999977;99.99996527;99.999998;99.99999873;99.99999985;99.99999982;99.99998441;99.99998816;99.99999501;99.99999975;99.99999997;99.99999467;99.9999998;99.99999999;100;99.9999986;100;99.99999796;99.9999993;99.9999999;99.99999994;99.99999999
3;0.186808891;104.4413096;103.6052504;102.9271987;102.4329932;100.1927269;97.95263287;95.7269432;93.54321977;89.7650196;87.51813666;87.37727385;88.13308589;89.05689707;90.55175078;92.34105108;94.37230374;96.70427997;99.16844668;99.99994026;99.99999972;99.99999371;99.99999999;99.9999995;99.99999951;99.99999524;99.99999995;99.99999995;99.99999467;100.0000001;99.99999198;99.99999887;99.99999999;99.99999994;99.99999966;99.99999982;100;99.99999995;99.99999997;99.99999997;99.99999999;100;99.99999999;99.99999998;99.99999999;99.99999998;99.99999989;99.99999998;99.99999986;99.99999987;100
4;0.531020732;150.2675281;139.2382517;128.5445198;118.8381395;109.8099905;105.4311176;105.4900303;106.0247468;105.8479227;104.7314339;103.7865362;102.887923;102.0689409;101.4585002;99.56932368;96.94015378;94.42605589;91.73779868;89.96770626;88.96003365;88.0414794;86.95006623;86.24113105;86.03286829;85.7293679;86.83390289;88.70794963;90.8962603;93.44976716;96.44996083;99.88029152;99.99989472;99.99998916;99.99999893;99.9999974;99.99999956;99.99999663;99.99997426;99.99999963;99.99999894;99.99999991;99.99999883;99.99999826;99.99999962;99.99999991;99.99999999;99.99999998;99.99999896;99.9999995;99.9999997
5;0.275441491;143.1213286;142.8687506;143.1444536;143.763783;142.802601;139.6279662;137.8670617;136.1111932;134.3073123;132.4616478;129.6687723;126.8997495;123.8908738;120.6903419;117.2827573;114.2128255;111.0063611;107.5602024;104.2142621;103.562915;102.8689456;102.1207799;101.3338197;100.4650834;100.0000014;100.0000658;100.0000006;100.0000001;100.0000002;99.99999995;100.0000091;100.0000019;99.99999999;100;99.99999999;99.99999999;100;100;100;100.0000002;99.99999999;100;99.99999996;99.99999999;100;100;100.0000002;99.99999999;100;100
6;0.318406793;57.03101957;59.05910673;60.25760266;61.69545931;63.29943648;64.86489396;66.69747517;69.02827659;71.5200875;74.83067778;78.8750952;82.90457707;86.88604687;91.75073193;97.56902009;102.4525706;102.418157;101.4140089;100.4742219;100.0000027;100.0000001;99.99999982;99.99999969;99.99999926;100;100.0000018;99.9999981;99.99998619;99.99999014;99.99999571;100.0000005;99.9999999;100;99.99999997;100;99.99999999;99.99999999;99.99999999;99.99999999;100;100;100;100;100;100;100;100;100;100;100
7;0.306594279;86.46582196;86.19520291;86.39552634;87.10087649;87.37464545;87.42258491;87.91553023;90.0620451;92.65362335;94.93170565;96.70116263;98.35991876;100.3030462;102.0684136;101.4255278;101.7242602;101.8793074;100.5902197;100.4671451;100.3416067;100.217083;100.0953996;100.0000741;99.99999626;100.0000017;99.99999994;99.99999966;99.99999998;100.0000001;100;100;99.99999999;99.99999947;99.99999978;99.99999488;99.99999988;99.99999997;99.99999997;99.99999987;100;99.99999979;100;99.99999995;99.99999997;100;99.99999994;99.99999996;100;99.99999999;99.99999999
8;0.380243995;274.5585965;268.4637783;255.9371769;244.0190931;233.4935845;221.8896729;203.7814446;191.9656109;188.456352;187.1724053;179.3284028;171.4982956;165.3041109;159.595643;153.4384441;146.8787393;139.8575946;132.9901536;126.2055405;118.9554766;111.2452874;104.6757776;100.000035;100.0000624;100.0000013;100.0000027;100.0000009;100.0000003;100.0000412;100.0000002;100.0000004;100.0000017;100.0000004;100;100.000001;100.0000001;100.0000048;100.0000001;100;100.0000001;100;100;99.99999989;99.99999778;100;100;100;100;100;100
9;0.209898489;76.94321467;77.65351958;79.17673633;81.65333189;84.68596292;88.38053224;92.65828026;95.9458558;96.65631038;97.44130739;98.30882118;99.05562148;99.61252703;99.52187342;99.53822996;99.55946732;99.58627982;99.62100421;99.66466709;99.71964838;99.7780853;99.82036649;99.86783559;99.92068356;99.98037712;99.99999871;99.99999933;99.99999999;99.9999998;99.99999999;99.99999997;99.99999993;99.99999908;99.99999962;99.9999999;99.9999998;99.99999999;100;99.99999993;99.99999999;100;99.99999995;99.99999994;99.99999999;99.99999983;100;99.99999998;99.99999997;100;99.99999999
10;0.430188522;674.7232748;638.9739294;597.7576739;553.946256;509.2046563;468.0639905;424.3925398;381.3427398;342.2463495;302.2982101;261.4585946;220.8599371;194.4347961;175.7915117;161.081482;146.175506;131.9094264;119.1403919;109.732441;105.4273053;100.8407914;100.0000098;100.0004431;100.0005089;100.0000024;100;100.0000687;100;100.0000001;100.0000108;100;100.0000015;100.0000013;100.0000055;100;100.0000004;100;100.0000085;99.99999999;99.99999967;99.99999961;99.99999998;100.0000002;100;100.0000021;100.0000002;100.000001;100.0000002;99.99999997;100.0000001
11;0.324024386;69.08693596;70.6544024;72.46336518;74.53302089;77.19018301;80.67475076;84.09686366;85.33751337;86.73742824;90.59473091;95.08206034;100.1786702;102.0174453;101.0622579;98.89097273;98.37389382;97.86669834;97.74682992;98.26582859;98.87358825;99.57535846;100.45326;101.4454827;101.2904473;101.0826417;100.8572128;100.620511;100.3698364;100.1058174;100.0000017;100.0000082;100.0000003;100.0000001;100.0000001;100;100.0000214;100.0000003;99.99999999;100.0000003;99.99999989;100;100;100.0000003;100;100;100;100.0000005;100.0000001;100.0000001;100.0000001
