0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
3.64;-0.014363363;0.515914184;0.053739554;0.153282371;0.038839842;0.015330088;0.004221544;-0.00067137;-0.005253047;-0.013760319;0.230960977;0.044937761;0.142980286;0.015982579;0.010439583;0.069668591;-0.041859609;0.10410484;0.14619298;-0.007898445
3.812;-0.016915693;0.510423074;0.049140321;0.15766957;0.033647637;0.00757979;0.000729063;-0.00067138;-0.005253053;-0.013760864;0.216145749;0.043143925;0.127983964;0.014638588;0.007635164;0.058740274;-0.041859652;0.101465602;0.133377687;-0.009686118
3.992;-0.019723065;0.504236324;0.046783791;0.16153353;0.028085759;-0.001185808;-0.00313414;-0.000671379;-0.00525305;-0.013761496;0.200291632;0.04105893;0.111921783;0.013203977;0.006929331;0.046766654;-0.041859652;0.098314831;0.119936574;-0.011551689
4.181;-0.021712594;0.497124219;0.044991717;0.164673857;0.022030607;-0.002293033;-0.00418114;-0.000671372;-0.005253051;-0.013761519;0.182257734;0.038635072;0.093886356;0.011607391;0.006078245;0.033652721;-0.041859653;0.094588497;0.105053357;-0.013599093
4.378;-0.021941566;0.489035866;0.043011414;0.166511623;0.015383448;-0.002301575;-0.004180527;-0.000671371;-0.005253052;-0.013761513;0.162846941;0.03582772;0.075235481;0.009822574;0.005066289;0.019014677;-0.041859653;0.090219768;0.089620802;-0.015688777
4.585;-0.021962368;0.480629265;0.040833141;0.167713478;0.008263568;-0.002301266;-0.004182723;-0.000671381;-0.005253038;-0.013761463;0.141416802;0.032628063;0.056432819;0.007873155;0.003936113;0.003154518;-0.041859652;0.085133337;0.077688285;-0.016084384
4.801;-0.021962601;0.472164693;0.038417581;0.16855867;0.000458512;-0.002301583;-0.004182707;-0.000671377;-0.005253054;-0.013761509;0.117842648;0.028957835;0.036048865;0.005714283;0.002646307;-0.002025291;-0.041859645;0.079254303;0.064549829;-0.016084457
5.028;-0.021962599;0.461282573;0.035733212;0.168612977;-0.00463589;-0.002301568;-0.00418272;-0.000671381;-0.005253053;-0.013761506;0.100103487;0.025111564;0.013602225;0.003326213;0.00117385;-0.002025296;-0.041859629;0.072519552;0.050144389;-0.016084474
5.266;-0.021962382;0.448925452;0.032886829;0.167940688;-0.005786135;-0.002301585;-0.004182727;-0.000671376;-0.005253052;-0.013761512;0.086976731;0.021566563;-0.010381452;0.000675975;-0.00049472;-0.002025294;-0.041859616;0.064718004;0.03424078;-0.016084468
5.514;-0.021962509;0.435642272;0.029558982;0.166428388;-0.007385432;-0.002301573;-0.004182727;-0.00067138;-0.005253054;-0.013761503;0.072300966;0.017739427;-0.014510262;-0.002189552;-0.00108618;-0.002025299;-0.041859653;0.055801735;0.017030454;-0.016084481
5.775;-0.021962591;0.423659909;0.026071638;0.163865747;-0.009366486;-0.00230158;-0.004182727;-0.000671381;-0.005253052;-0.013761526;0.057213507;0.013098319;-0.014510863;-0.005378183;-0.001086025;-0.002025212;-0.041859654;0.045686676;-0.00264815;-0.016084363
6.047;-0.021962601;0.410499434;0.022096029;0.160200391;-0.011929159;-0.002301479;-0.00418272;-0.000671381;-0.005253055;-0.013761499;0.040332761;0.008746136;-0.014511551;-0.008886265;-0.001086181;-0.002025287;-0.041859622;0.034204662;-0.002922498;-0.016084488
6.333;-0.021962569;0.395746802;0.017745633;0.155452935;-0.015079992;-0.002301363;-0.004182722;-0.000671378;-0.005253049;-0.013761502;0.021952259;0.005577053;-0.014511017;-0.012736856;-0.001086181;-0.002025305;-0.041859638;0.021144979;-0.002923808;-0.016084478
6.632;-0.021962601;0.378972169;0.012928232;0.148730701;-0.018858303;-0.002301588;-0.004182538;-0.000671379;-0.005253053;-0.013761522;0.002044791;0.001747871;-0.014511373;-0.017107105;-0.00108613;-0.002025289;-0.041859654;0.006451236;-0.002923939;-0.016084487
6.945;-0.0219626;0.366460501;0.007576632;0.140808542;-0.023382467;-0.002301584;-0.004182671;-0.000671379;-0.005253047;-0.013761389;-0.000887315;-0.002835437;-0.014511684;-0.021703197;-0.001086129;-0.002025028;-0.041859642;-0.010048101;-0.002923896;-0.01608429
7.273;-0.021962598;0.356416617;0.001860921;0.130440492;-0.024932241;-0.002301577;-0.004182726;-0.00067138;-0.00525304;-0.013761498;-0.000886901;-0.008071156;-0.014511813;-0.026864376;-0.001086172;-0.002025307;-0.041859487;-0.012122542;-0.002923946;-0.01608447
7.617;-0.021962601;0.346243159;-6.95E-06;0.132763231;-0.024932094;-0.002301485;-0.004182727;-0.000671381;-0.005253047;-0.013761526;-0.000887449;-0.014177165;-0.014511812;-0.031973279;-0.001086173;-0.002025292;-0.041859544;-0.012123028;-0.002923724;-0.016084486
7.976;-0.0219626;0.342912213;-7.33E-06;0.135141471;-0.024933418;-0.002301585;-0.004182723;-0.000671376;-0.00525305;-0.013761526;-0.000886889;-0.01474415;-0.014511676;-0.032001077;-0.001086179;-0.002025304;-0.041859595;-0.012123631;-0.002923936;-0.016084486
8.353;-0.02196259;0.339656786;-7.33E-06;0.137638378;-0.02493344;-0.002301587;-0.004182709;-0.000671379;-0.005253051;-0.013761521;-0.000887456;-0.014744138;-0.014511802;-0.032000755;-0.001086085;-0.002025305;-0.041859609;-0.012123699;-0.002923944;-0.016084479
8.747;-0.021962595;0.33600108;-7.05E-06;0.139698382;-0.024933377;-0.002301563;-0.004182723;-0.00067138;-0.005253054;-0.013761513;-0.000886849;-0.014744135;-0.014511813;-0.032000968;-0.00108618;-0.002025307;-0.041859655;-0.012123626;-0.00292374;-0.01608448
9.161;-0.021962599;0.331946675;-7.33E-06;0.141403225;-0.024933429;-0.002301523;-0.004182727;-0.00067138;-0.005253054;-0.013761522;-0.000887457;-0.014744158;-0.01451181;-0.032001083;-0.001086182;-0.002025264;-0.041859578;-0.01212369;-0.002923945;-0.016084487
9.593;-0.0219626;0.327442113;-7.33E-06;0.142814926;-0.024933351;-0.002301588;-0.004182727;-0.000671381;-0.005253054;-0.013761519;-0.000887415;-0.014744163;-0.014511814;-0.032001101;-0.001086182;-0.002025305;-0.041859633;-0.012123706;-0.00292377;-0.016084488
10.046;-0.0219626;0.322238702;-7.33E-06;0.14373573;-0.024933417;-0.002301548;-0.004182728;-0.000671381;-0.005253054;-0.013761522;-0.00088742;-0.014744167;-0.014511802;-0.032001084;-0.001086179;-0.002025307;-0.041859642;-0.012123706;-0.002923946;-0.016084488
10.521;-0.0219626;0.316393126;-7.30E-06;0.144234378;-0.024933432;-0.002301586;-0.004182728;-0.00067138;-0.005253054;-0.013761526;-0.000887368;-0.01474416;-0.01451181;-0.032001095;-0.001086182;-0.002025282;-0.04185963;-0.012123673;-0.002923945;-0.016084486
11.018;-0.021962601;0.309825485;-7.33E-06;0.14413731;-0.024933439;-0.002301588;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887456;-0.014744167;-0.0145118;-0.032001102;-0.001086182;-0.002025308;-0.041859655;-0.012123703;-0.002923942;-0.016084488
11.538;-0.021962601;0.302490619;-7.22E-06;0.144322;-0.024933437;-0.002301587;-0.004182727;-0.000671381;-0.005253054;-0.013761526;-0.000887457;-0.014744164;-0.014511811;-0.03200088;-0.001086159;-0.002025283;-0.041859655;-0.012123704;-0.002923944;-0.016084483
12.083;-0.021962551;0.293985042;-7.32E-06;0.147346271;-0.02493344;-0.002301587;-0.004182728;-0.00067138;-0.005253054;-0.013761526;-0.000887404;-0.014744167;-0.014511813;-0.032000962;-0.001086183;-0.002025308;-0.041859641;-0.012123613;-0.002923947;-0.016084488
12.653;-0.021962583;0.285383168;-7.32E-06;0.149694284;-0.024933439;-0.002301576;-0.004182724;-0.000671379;-0.005253054;-0.013761526;-0.000887455;-0.014744154;-0.014511813;-0.032001102;-0.001086181;-0.002025303;-0.041859654;-0.012123644;-0.002923942;-0.016084483
13.251;-0.021962601;0.280342267;-7.33E-06;0.151233177;-0.02493344;-0.002301587;-0.004182728;-0.000671379;-0.005253054;-0.013761526;-0.000887441;-0.014744139;-0.014511806;-0.032001102;-0.001086178;-0.002025303;-0.041859655;-0.012123662;-0.00292394;-0.016084487
13.877;-0.021962571;0.275782869;-7.33E-06;0.151854856;-0.024933424;-0.00230149;-0.004182726;-0.000671381;-0.005253053;-0.013761526;-0.000887416;-0.014744161;-0.014511808;-0.032001103;-0.001086179;-0.002025307;-0.041859655;-0.012123705;-0.002923931;-0.016084488
14.532;-0.021962585;0.271161286;-7.32E-06;0.151339543;-0.024933431;-0.002301578;-0.004182727;-0.000671381;-0.005253054;-0.013761526;-0.000887385;-0.014744118;-0.014511813;-0.032001103;-0.001086168;-0.002025289;-0.041859655;-0.012123652;-0.002923928;-0.016084487
15.218;-0.021962586;0.266112292;-7.33E-06;0.149630606;-0.024933437;-0.002301584;-0.004182725;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744156;-0.014511814;-0.03200103;-0.001086183;-0.002025295;-0.041859655;-0.012123706;-0.002923946;-0.016084488
15.937;-0.021962601;0.260611171;-7.32E-06;0.14651448;-0.024933432;-0.002301585;-0.004182727;-0.000671381;-0.00525305;-0.013761526;-0.000887396;-0.014744166;-0.014511814;-0.032001093;-0.001086183;-0.0020253;-0.041859655;-0.012123703;-0.002923947;-0.016084488
16.69;-0.021962601;0.254593902;-7.33E-06;0.141800536;-0.024933433;-0.00230158;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744096;-0.01451172;-0.032001102;-0.001086183;-0.002025304;-0.041859631;-0.012123706;-0.002923947;-0.016084485
17.478;-0.021962601;0.248506942;-7.33E-06;0.135212797;-0.024933435;-0.002301584;-0.004182726;-0.000671381;-0.005253051;-0.013761526;-0.000887456;-0.014744123;-0.014511748;-0.032001103;-0.001086183;-0.002025237;-0.041859655;-0.012123701;-0.002923944;-0.016084459
18.303;-0.021962601;0.242029424;-7.33E-06;0.126590093;-0.024933432;-0.002301581;-0.004182724;-0.000671381;-0.005253052;-0.013761526;-0.000887438;-0.014744128;-0.014511814;-0.032000951;-0.001086182;-0.002025307;-0.041859654;-0.012123706;-0.002923942;-0.016084487
19.167;-0.021962601;0.234978837;-7.33E-06;0.115554501;-0.02493344;-0.002301582;-0.004182728;-0.00067138;-0.005253054;-0.013761526;-0.000887444;-0.014744161;-0.014511814;-0.032001103;-0.001086182;-0.002025306;-0.041859654;-0.012123706;-0.002923946;-0.016084488
20.073;-0.021962599;0.227238296;-7.33E-06;0.101678295;-0.024933442;-0.002301584;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887451;-0.014744163;-0.014511778;-0.032001103;-0.001086181;-0.002025307;-0.041859655;-0.012123703;-0.002923947;-0.016084488
21.021;-0.021962601;0.218870602;-7.33E-06;0.084781185;-0.024933441;-0.002301587;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887452;-0.014744167;-0.014511814;-0.032001103;-0.001086166;-0.002025308;-0.041859646;-0.012123704;-0.002923947;-0.016084442
22.013;-0.021962601;0.209709204;-7.31E-06;0.064486679;-0.024933395;-0.002301588;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887411;-0.014744167;-0.014511806;-0.032001101;-0.001086183;-0.002025277;-0.041859655;-0.0121237;-0.002923924;-0.016084454
23.053;-0.021962601;0.199730954;-7.33E-06;0.040367651;-0.024933414;-0.002301588;-0.004182727;-0.000671381;-0.005253054;-0.013761526;-0.000887454;-0.01474416;-0.014511803;-0.032001102;-0.001086183;-0.002025307;-0.041859655;-0.012123706;-0.002923943;-0.016084488
24.142;-0.021962602;0.192485425;-7.33E-06;0.011953712;-0.024933434;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887453;-0.014744167;-0.01451179;-0.032001102;-0.001086183;-0.002025293;-0.041859655;-0.012123706;-0.002923946;-0.016084488
25.282;-0.021962601;0.186249941;-7.33E-06;-0.000683357;-0.024933435;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.00088745;-0.014744164;-0.014511813;-0.032001097;-0.001086177;-0.002025298;-0.041859655;-0.012123706;-0.002923946;-0.016084475
26.476;-0.021962602;0.179537382;-7.33E-06;-0.000681654;-0.02493344;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887433;-0.014744162;-0.014511814;-0.032001096;-0.001086183;-0.002025307;-0.041859653;-0.012123703;-0.002923944;-0.016084488
27.726;-0.021962601;0.171998655;-7.33E-06;-0.000683447;-0.024933431;-0.002301588;-0.004182725;-0.000671381;-0.005253055;-0.013761523;-0.000887435;-0.014744161;-0.014511812;-0.032001101;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.00292394;-0.016084488
29.035;-0.021962601;0.163865589;-7.33E-06;-0.00068336;-0.024933441;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887442;-0.014744164;-0.014511781;-0.032001101;-0.001086183;-0.002025294;-0.041859654;-0.012123706;-0.002923943;-0.016084487
30.406;-0.0219626;0.155081017;-7.33E-06;-0.000683453;-0.024933441;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761524;-0.000887449;-0.014744165;-0.014511773;-0.032001103;-0.001086183;-0.002025307;-0.041859652;-0.012123706;-0.002923947;-0.016084487
31.842;-0.021962602;0.145060535;-7.33E-06;-0.000683453;-0.024933441;-0.002301587;-0.004182728;-0.000671381;-0.005253051;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001101;-0.001086181;-0.002025307;-0.041859655;-0.012123706;-0.002923946;-0.016084487
33.346;-0.021962601;0.135167679;-7.33E-06;-0.00068345;-0.024933441;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887455;-0.014744166;-0.014511803;-0.032001101;-0.001086183;-0.002025307;-0.041859654;-0.012123706;-0.002923946;-0.016084488
34.921;-0.021962601;0.126672304;-7.33E-06;-0.000683453;-0.024933442;-0.002301588;-0.004182728;-0.00067138;-0.005253055;-0.013761526;-0.000887453;-0.014744167;-0.014511805;-0.032001103;-0.001086183;-0.002025307;-0.041859654;-0.012123706;-0.002923946;-0.016084488
36.57;-0.021962601;0.117245908;-7.33E-06;-0.000683411;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887453;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025308;-0.041859654;-0.012123706;-0.002923946;-0.016084488
38.297;-0.021962601;0.107220802;-7.33E-06;-0.000683237;-0.024933441;-0.002301588;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887456;-0.014744166;-0.014511809;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923928;-0.016084488
40.106;-0.021962601;0.096230818;-7.33E-06;-0.000683444;-0.024933441;-0.002301588;-0.004182728;-0.000671381;-0.005253054;-0.013761526;-0.000887455;-0.01474416;-0.014511807;-0.032001103;-0.001086177;-0.002025307;-0.041859654;-0.012123706;-0.002923936;-0.016084488
42;-0.021962601;0.084103148;-7.33E-06;-0.000683447;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744165;-0.01451181;-0.032001103;-0.001086178;-0.002025308;-0.041859653;-0.012123706;-0.002923946;-0.016084488
43.983;-0.021962601;0.071179944;-7.33E-06;-0.000683452;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887452;-0.014744162;-0.01451181;-0.032001103;-0.001086178;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084488
46.06;-0.021962601;0.057189733;-7.33E-06;-0.000683433;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923946;-0.016084484
48.235;-0.021962601;0.041750636;-7.33E-06;-0.000683452;-0.024933441;-0.002301588;-0.004182727;-0.000671381;-0.005253055;-0.013761526;-0.000887444;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025303;-0.041859654;-0.012123706;-0.002923947;-0.016084485
50.513;-0.021962601;0.024894217;-7.33E-06;-0.000683423;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923938;-0.016084488
52.899;-0.021962601;0.006639945;-7.33E-06;-0.000683428;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744168;-0.014511814;-0.0320011;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923943;-0.016084488
55.397;-0.021962601;-0.00509712;-7.33E-06;-0.000683453;-0.024933442;-0.002301587;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001099;-0.001086183;-0.002025308;-0.041859654;-0.012123705;-0.002923937;-0.016084488
58.013;-0.021962601;-0.00508944;-7.33E-06;-0.000683435;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923945;-0.016084488
60.753;-0.021962601;-0.005097044;-7.33E-06;-0.000683452;-0.024933437;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744167;-0.014511814;-0.032001097;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084488
63.622;-0.021962601;-0.005097137;-7.33E-06;-0.000683451;-0.024933438;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887454;-0.014744167;-0.014511814;-0.032001102;-0.001086183;-0.002025308;-0.041859654;-0.012123706;-0.002923945;-0.016084482
66.627;-0.021962601;-0.005097065;-7.33E-06;-0.000683452;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887454;-0.014744167;-0.014511813;-0.032001103;-0.001086181;-0.002025305;-0.041859655;-0.012123706;-0.002923947;-0.016084488
69.773;-0.021962601;-0.005097135;-7.33E-06;-0.000683453;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001101;-0.001086181;-0.002025302;-0.041859655;-0.012123706;-0.002923942;-0.016084488
73.068;-0.021962601;-0.005096653;-7.33E-06;-0.000683452;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744166;-0.014511813;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084488
76.519;-0.021962601;-0.005097133;-7.33E-06;-0.000683411;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.032001103;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084487
80.132;-0.021962601;-0.005097128;-7.33E-06;-0.000683453;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887457;-0.014744167;-0.014511814;-0.0320011;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084486
83.917;-0.021962601;-0.005097113;-7.33E-06;-0.000683427;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887443;-0.014744167;-0.014511814;-0.032001101;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084486
87.88;-0.021962601;-0.005097138;-7.33E-06;-0.000683453;-0.024933435;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887453;-0.014744167;-0.014511813;-0.032001101;-0.001086183;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084487
92.03;-0.021962601;-0.005097137;-7.33E-06;-0.000683453;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744167;-0.014511814;-0.032001102;-0.001086183;-0.002025308;-0.041859655;-0.012123705;-0.002923947;-0.016084488
96.376;-0.021962601;-0.005096998;-7.33E-06;-0.000683451;-0.024933442;-0.002301588;-0.004182728;-0.000671381;-0.005253055;-0.013761526;-0.000887456;-0.014744167;-0.014511814;-0.032001102;-0.001086182;-0.002025308;-0.041859655;-0.012123706;-0.002923947;-0.016084488
