0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
83.917;-0.148131863;-0.001939634;-0.014220169;-0.112852384;-0.107538199;-0.287056851;-0.422186296;-0.108793165;-0.062660767;-0.247422945;-1.010733163;-0.003036366;-0.399233926;-0.050881766;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622022
87.88;-0.148131863;-0.001939633;-0.014220168;-0.112852382;-0.107538212;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733203;-0.003036366;-0.399233924;-0.050881765;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622022
92.03;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881766;-0.407336143;-0.001025882;-0.00171343;-0.000388261;-0.146015462;-0.026622021
96.376;-0.148131863;-0.001939657;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660768;-0.247422945;-1.010733218;-0.003036366;-0.399233929;-0.050881767;-0.407336132;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
100.927;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538219;-0.287056852;-0.422186297;-0.108793165;-0.062660768;-0.247422945;-1.010733215;-0.003036366;-0.399233928;-0.050881766;-0.407336136;-0.001025882;-0.00171343;-0.000388261;-0.146015462;-0.026622021
105.693;-0.148131862;-0.001939633;-0.014220168;-0.11285239;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660768;-0.247422945;-1.010733221;-0.003036366;-0.399233928;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
110.685;-0.148131862;-0.001939638;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733222;-0.003036366;-0.399233929;-0.050881767;-0.40733614;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
115.912;-0.148131862;-0.001939634;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733222;-0.003036366;-0.39923393;-0.050881767;-0.407336137;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
121.386;-0.148131862;-0.001939634;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025883;-0.00171343;-0.000388262;-0.146015462;-0.026622021
127.118;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.399233928;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
133.122;-0.148131862;-0.001939634;-0.014220168;-0.112852382;-0.107538198;-0.287056851;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733213;-0.003036366;-0.39923393;-0.050881766;-0.40733614;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
139.408;-0.148131862;-0.001939644;-0.014220167;-0.112852382;-0.1075382;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733212;-0.003036366;-0.39923393;-0.050881767;-0.407336138;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
145.992;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733218;-0.003036365;-0.39923393;-0.050881766;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
152.886;-0.148131862;-0.001939633;-0.014220168;-0.112852386;-0.107538202;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733217;-0.003036366;-0.39923393;-0.050881766;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
160.106;-0.148131862;-0.001939632;-0.014220168;-0.112852385;-0.1075382;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.40733614;-0.001025883;-0.00171343;-0.000388262;-0.146015462;-0.026622021
167.668;-0.148131862;-0.001939634;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733213;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025883;-0.00171343;-0.000388262;-0.146015462;-0.026622021
175.586;-0.148131862;-0.001939635;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.01073322;-0.003036366;-0.39923393;-0.050881767;-0.407336142;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
183.878;-0.148131862;-0.001939633;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336142;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
192.561;-0.148131862;-0.001939633;-0.014220168;-0.112852384;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036363;-0.39923393;-0.050881767;-0.40733614;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
201.655;-0.148131862;-0.001939637;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336142;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
211.178;-0.148131862;-0.001939632;-0.014220167;-0.11285238;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036364;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
221.151;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.399233929;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
231.595;-0.148131862;-0.001939631;-0.014220168;-0.112852382;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660768;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
242.532;-0.148131862;-0.001939627;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036365;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
253.986;-0.148131862;-0.001939633;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
265.98;-0.148131862;-0.001939632;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336144;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
278.541;-0.148131862;-0.001939634;-0.014220168;-0.112852383;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036365;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
291.696;-0.148131862;-0.001939633;-0.014220168;-0.112852387;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
305.471;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
319.897;-0.148131862;-0.001939635;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
335.004;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733222;-0.003036366;-0.399233931;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
350.825;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733222;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
367.392;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
384.743;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
402.912;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
421.94;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
441.866;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.01073322;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
462.733;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
484.586;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
507.471;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
531.436;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
556.533;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
582.815;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
610.339;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
639.162;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
669.347;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
700.957;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
734.06;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
768.726;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
805.029;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
843.047;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
882.86;-0.148131862;-0.001939633;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
924.553;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
968.215;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1013.939;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538199;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1061.823;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1111.968;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1164.481;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733219;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1219.473;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186298;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1277.063;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186298;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1337.373;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1400.531;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1466.671;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1535.935;-0.148131862;-0.001939633;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1608.469;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1684.43;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1763.977;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1847.281;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
1934.52;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2025.878;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2121.55;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186298;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2221.741;-0.148131862;-0.001939633;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2326.663;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186298;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2436.54;-0.148131862;-0.001939633;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2551.606;-0.148131862;-0.001939631;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2672.106;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2798.297;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
2930.447;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3068.838;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3213.764;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3365.535;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3524.473;-0.148131862;-0.001939632;-0.014220167;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3690.917;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
3865.221;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
4047.757;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
4238.913;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
4439.097;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
4648.734;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
4868.271;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
5098.176;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
5338.938;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
5591.071;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
5855.11;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
6131.619;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
6421.186;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
6724.427;-0.148131862;-0.001939632;-0.014220168;-0.112852382;-0.107538198;-0.287056853;-0.422186297;-0.108793165;-0.062660767;-0.247422945;-1.010733221;-0.003036366;-0.39923393;-0.050881767;-0.407336143;-0.001025882;-0.00171343;-0.000388262;-0.146015462;-0.026622021
