0;variance;1;1.099;1.207;1.326;1.456;1.6;1.758;1.931;2.121;2.33;2.56;2.812;3.089;3.393;3.728;4.095;4.498;4.942;5.429;5.964;6.551;7.197;7.906;8.685;9.541;10.481;11.514;12.649;13.895;15.264;16.768;18.421;20.236;22.23;24.421;26.827;29.471;32.375;35.565;39.069;42.919;47.149;51.795;56.899;62.506;68.665;75.431;82.864;91.03;100
1;0.21689305;74.49668044;77.18161695;80.29330406;83.13317401;86.78030799;91.22854076;93.64212618;94.365863;94.54562932;94.63766819;95.0849307;95.98554161;97.47153106;98.92858537;99.28803194;99.72906036;99.99987949;99.99999756;99.99998861;99.99999979;99.99999903;99.99999919;99.99999979;99.99999994;99.99999987;99.99999964;99.99999923;99.99999972;99.99999888;99.9999997;99.99999936;99.99999991;99.99999998;99.99999996;99.99999941;99.99999843;99.9999999;100;100;99.99999999;100.0000001;100;100;100;100;99.99999999;99.99999999;99.99999999;100;100
2;0.485621087;70.72015224;72.62136678;74.59051559;77.03666273;78.82378754;80.42966295;81.71742692;82.87600381;84.45707759;86.48570567;88.56735677;90.47205162;92.35725386;94.09051919;96.26553312;98.94650281;99.99998586;99.99988391;99.99996812;99.99999595;99.99988448;99.99999706;99.99999988;99.99999982;99.99999992;99.99999994;99.99999998;99.99999997;99.99999998;99.99999996;99.9999967;99.99999996;99.99999998;100;99.99999947;99.99999904;99.99999906;99.99999948;100;100;99.99999998;100;100;100;100.0000001;99.99999999;100;100;100;100.0000002
3;0.186808891;85.34235536;85.21230071;85.30361512;85.68869715;86.38925496;86.96935589;87.91214019;88.76720684;89.84514402;91.18535406;92.6319867;94.49155928;96.88380042;98.59322737;99.9999754;99.99990531;99.99998842;99.99999279;99.99999929;99.99998302;99.99999759;99.99999552;99.99999985;99.99999982;99.99999986;99.99999992;99.99999998;99.99999991;99.99999997;99.99999998;99.99999998;99.9999999;99.99999995;99.99999983;99.99999993;99.99999998;99.99999964;99.99999994;99.9999998;100;99.99999998;100;100;100;100;100;100;100;100;100
4;0.531020732;82.68617785;83.36303015;84.44709735;85.52093222;86.50897371;87.68059803;89.00786597;90.22400711;90.51926313;90.90392531;91.37661195;92.0071367;92.79067766;93.768237;94.98773445;96.51691881;98.1820603;98.46684008;98.81380064;99.23469659;99.74576788;99.99999754;99.99999948;99.99999835;99.99999996;99.99999153;99.99999911;99.99999979;99.99999996;99.99999973;99.99999993;99.99999999;99.99999998;99.99999999;99.99999803;100;99.9999987;99.99999991;99.99999692;99.99999989;99.9999999;99.99999999;100;99.99999997;100;100;99.99999995;99.99999999;100;99.99999996
5;0.275441491;96.34066811;96.98391072;97.89813675;99.14198807;100.2169383;100.4839841;100.1787391;100.0129395;100.0575172;100.3444304;99.88737307;99.41740942;99.08433297;98.93738667;99.04214681;99.476254;99.99999249;99.99999996;99.99999418;99.99999904;99.99999993;99.99999975;99.99999978;99.99999996;99.99999997;99.99999998;99.99999921;99.99999997;99.99999878;99.99999999;99.99999999;100;100;100;99.99999999;100;99.99999989;99.99999999;100;100;100;100;100;100;100;100;100;100;100;100
6;0.318406793;79.59461378;80.2342649;81.19107393;82.4515791;83.8921658;85.93383728;88.74515534;92.26465806;95.87920176;97.44462281;98.16176527;99.15760391;99.99994289;99.99999981;99.99998623;99.99999875;99.99999934;99.99998568;99.99998981;99.99999983;99.9999996;99.99999999;99.99999951;99.99999962;99.99999885;99.99999525;99.99999991;99.99999646;99.99999961;99.9999992;99.99999826;99.99999927;99.99999897;100;100;100;99.99999924;99.99999992;99.99999995;99.99999999;100;100;100;100;100;100;100;100;100;100
7;0.306594279;87.18325407;89.11500395;91.0553305;93.57836409;96.82605387;98.54427389;99.26226237;99.34189025;99.54290487;99.90510383;99.9999591;99.99999951;99.99998697;99.99999926;99.99998873;99.9999983;99.99999986;99.99999991;99.99999994;99.99999886;99.99999995;99.99999998;99.99999996;100.0000001;99.99999982;100;99.99999967;100;99.99999962;99.99999961;99.99999984;99.99999953;99.99999968;99.99999963;99.99999964;100;100;99.99999992;100;100;99.99999999;100;100;100;100;100;100;100;100;100
8;0.380243995;80.72801485;80.70499423;80.63821744;80.77345064;81.1678641;81.8994843;82.63179573;83.37524522;84.45566681;85.94749926;87.96704512;90.63589744;94.03944788;97.31001994;99.99999437;99.99996792;99.99999996;99.99999668;99.99999832;99.99999937;99.99999996;99.99999991;99.99999996;99.99999382;99.99999867;99.99999886;99.99999986;99.99999766;99.99999997;99.99999999;99.99999941;99.99999997;99.99999982;99.99999994;99.99999995;99.99999995;99.99999998;99.99999963;100;99.99999975;100;99.99999999;99.99999998;100;99.99999998;100;99.99999999;100;99.99999999;100
9;0.209898489;108.515189;107.56016;105.8488003;103.8431453;102.3448378;100.8808173;99.47486765;98.19063806;97.07738868;96.23828314;96.40999612;96.68826354;97.04461534;97.51965156;98.07545973;98.79991428;99.71124329;99.99998319;99.99999972;99.99991244;99.99999943;99.99999984;99.99996283;99.99999991;99.99999997;99.99999998;99.99999937;99.99999997;99.99999999;100;99.99999999;100;99.99999999;99.99999998;100;99.99999955;99.99999952;100;99.99999998;99.99999989;100;99.99999997;100;99.99999999;100;100;100;100;100;100
10;0.430188522;82.47311092;83.49412533;84.00719566;84.64433137;85.63000909;86.94504167;88.66077235;90.87566241;93.72046072;95.84669385;97.40259487;98.60930454;99.99987411;99.99999997;99.99995257;99.99998331;99.99999966;99.9999995;99.99999989;99.99999999;99.99999807;99.99999937;99.99999978;99.999999;99.99999988;99.99999999;99.99999973;99.99999978;99.99999961;99.99999946;99.99999776;99.99999893;99.99999908;99.99999999;99.99999966;99.99999913;100;99.99999993;99.99999994;99.99999997;99.99999999;100;99.99999999;100;100;100;100;100;100;100
11;0.324024386;70.54221581;73.4445634;75.95035264;80.81250914;85.21681076;86.60219726;88.3678074;90.02125487;90.35155388;90.24185429;90.20764655;90.27233274;90.47930341;90.85006029;91.44618554;92.32252349;93.54972757;95.02513106;95.23499567;95.50880064;95.834772;96.25378833;96.77969983;97.42309256;98.22097144;99.21001036;99.99973356;99.99999954;99.99997757;99.99999334;99.99999937;99.99999506;99.99999718;99.99999946;99.99999999;99.99999999;99.99999993;99.99999723;99.99999916;99.99999869;99.99999996;99.99999991;99.99999947;99.99999908;100;99.99999913;99.99999999;99.9999997;100;99.99999999
12;1.224476323;50.68009502;51.74231462;53.13268344;54.9468512;57.2221337;59.77133096;62.98061222;64.56129081;65.93462648;67.66328912;69.55041183;70.04600835;70.65907448;71.41745665;72.35688258;73.50483324;74.91087219;76.63866796;78.30451878;80.26000232;82.63321156;85.51356048;89.00235777;93.24777229;98.40194305;99.99993908;100;99.99999906;99.99998238;99.99998467;99.99996863;99.99999078;99.99999962;100;99.99999994;99.99999573;100;99.99999857;99.99999845;99.99999999;100;99.99999436;99.99999823;99.99999996;100;100;99.9999994;99.99999973;99.99999901;99.99999998
13;0.289215891;82.59554266;83.78782168;84.71208892;85.79441609;87.7068207;88.99707066;90.46483861;91.7159184;92.41554781;93.20158459;93.34124725;93.51200691;93.72130942;93.9742593;94.2894909;94.66561098;95.13407711;95.68449345;96.37395101;97.19774567;98.2005735;99.41978499;99.99977517;99.99999967;99.9999985;99.99994027;99.99999786;99.99999989;99.99999998;99.99999992;99.9999999;99.99999964;99.99999997;99.99999997;99.99999895;99.99999999;100;100;100;100;100;100;99.99999997;99.99999997;100;99.99999996;99.99999998;99.99999999;100;100
