k,Rsquared,gamma,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,MYCT^2,MMIN^2,MMAX^2,CACH^2,CHMIN^2,CHMAX^2,ln(MYCT),ln(MMIN),ln(MMAX),ln(CACH),ln(CHMIN),ln(CHMAX),sqrt(MYCT),sqrt(MMIN),sqrt(MMAX),sqrt(CACH),sqrt(CHMIN),sqrt(CHMAX),
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5894099384563611,97.27203192450543,0,0,0,0,0,0,0,0,0.4495336885562823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.6763917778923201,73.76797602527735,0,0,0.05866122445023393,0,0,0,0,0,0.5092896756212885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.7370874454985678,59.535331308143704,0,0,0.06075981013081378,0.04546002416666983,0,0,0,0,0.5541728502859924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.7564357070005249,55.17492376129126,0,0.010201055749744607,0.05068370141135174,0.05828301089950949,0,0,0,0,0.5717770069263741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8533710816682171,13.462605792989104,0,0.15603089363103478,0,0.14017945924330774,0.05178922016047819,0,0,0,0.548131975360572,0,0,0.15994516748492318,0,0,0,0,0,0,0,0,0,0,0,0
6,0.8533706393888405,13.369837418249466,0,0.15636592158229096,0,0.14034410185175153,0.05189861026001206,0,0,0,0.5479259670421724,0,12867494539992952e-22,0.16037872446319965,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8531542333945917,10.56875971184804,0,0.16797682487025975,0,0.14459751898940718,0.04648840749178542,0,0,2312552190466828e-21,0.5401346018331671,0,0.009288170441142425,0.1750382603668126,0,0,0,0,0,0,0,0,0,0,0,0
8,0.8525976705619853,8.829699955494089,0,0.16880020066676737,0,0.14790539803174063,0.04195999370902036,0,0,0.007129448256996438,0.5340227040094864,0,0.01642772768202909,0.18517713939351604,-13577181257410362e-22,0,0,0,0,0,0,0,0,0,0,0
9,0.849059995747699,3.9318287557057694,0,0.13452588049348033,0,0.1560137036611565,0.01772314841613777,0,0,0.056471578856571364,0.5126975617303028,0,0.044096181586461475,0.2188009250282543,-0.023310037788034435,0,0,0,0,-5445833239009257e-21,0,0,0,0,0,0
10,0.8483663023603298,2.9004304938639915,0,0.11982344702735515,0,0.1584975308933024,0.0203909828150747,0,0,0.07181289624795614,0.5067378562149528,0,0.044805002337536586,0.22919434863173596,-0.03427141779445928,0,0,0,0,-0.012460760630866836,0,0,0,0,0,-12677619911342258e-22
11,0.8444986178835354,2.169383518385185,0,0.10881283665215379,10105812704971407e-22,0.1623656124163699,0.034931261329388924,0,0,0.08555290234245427,0.49749624220724126,0,0.03916101488221631,0.2570093310996675,-0.04100567867969629,0,0,0,0,-0.011185668991063918,0,0,0,0,0,-0.0301057829367894
12,0.8409099775916453,1.6681005372000588,0,0.09953800846431468,0.003251235384188738,0.16506011934955758,0.0459615478092599,0,62883691934419294e-22,0.09621072122739086,0.48815743972937103,0,0.034758844529784616,0.2777140711297694,-0.04544882180362868,0,0,0,0,-0.009831562055632912,0,0,0,0,0,-0.0527187592252909
13,0.8404800904413348,1.6225952870780875,2958383722609942e-21,0.09820959132902786,0.0043263973906368615,0.16527794996470704,0.0469972146195975,0,0.00032754901278717437,0.09748543891647998,0.48661230138747186,0,0.03433909352039844,0.2797812058000683,-0.046027800641856416,0,0,0,0,-0.009525677551672905,0,0,0,0,0,-0.05495118236039868
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
