-4.510064525;-7.163000042;-7.060000048;0.038824914
-7.740000612;-12.88900003;-11.96000009;0.180423393
1.589996796;-1.704000028;1.589999609;1.000000854
1.439989254;-0.534999997;-2.119999652;-0.802535839
7.819977264;5.005000016;4.060000157;-0.335704262
9.989994488;2.773000003;1.570000131;-0.16668987
0.239917369;-1.587000015;0.149999942;0.950781887
1.479999974;-2.809999987;-3.360000018;-0.128205137
-2.430014295;-7.648000024;-8.689999757;-0.199693864
-1.93000041;-3.627000012;-3.180000094;0.263406024
9.879863587;5.988000046;6.110000097;0.031347464
8.449999279;5.743000028;5.390000187;-0.130402637
-0.280001831;-2.05599998;-0.789999947;0.712838599
2.149994777;-0.054000021;1.229999926;0.582578483
6.779833345;3.126000012;3.059999981;-0.01806323
-0.390003204;-3.65100001;-2.760000166;0.273229291
12.36999985;2.096001185;0.120000262;-0.192330269
3.289987976;-1.666000012;-2.629999849;-0.194512142
-3.370081608;-5.503999988;-6.589999931;-0.508922906
12.36994434;9.27999998;6.170000222;-1.006490538
13.76999788;4.102000045;2.480000208;-0.167769983
13.98999769;8.885000015;7.450000176;-0.28109706
2.389997497;-0.540000008;-2.469999733;-0.658703539
-2.868287021;-5.712000009;-2.850000524;1.0064305
0.269998784;-0.634000017;-0.030000081;0.668142408
-1.910000658;-4.33599999;-4.210000071;0.051937327
7.729939701;5.356999995;3.000000257;-0.993282607
-7.320001558;-10.50199997;-8.640000016;0.585166839
6.539987768;1.812999977;-0.889999785;-0.571822878
4.849999631;1.955000038;4.069999806;0.730569971
0.449999852;-4.271000011;-3.700000115;0.120948933
7.319999022;6.029999969;5.32;-0.550387976
0.749934706;-3.026000019;-2.43000011;0.157841688
-0.570001348;-4.054000006;-2.230000384;0.523536259
3.459999349;-0.157999998;0.449999907;0.16804865
9.37999899;6.000000004;5.940000106;-0.017751454
6.259999973;2.556000006;2.590000039;0.009179274
15.08999778;5.46700001;3.080000258;-0.248051575
6.95998419;3.968000037;3.400000151;-0.18984054
3.709905436;0.943999964;0.929999943;-0.005061641
13.92998052;7.495999968;6.800000168;-0.108175615
9.709999408;3.955999987;4.600000094;0.111922171
4.309948953;1.851000016;-0.679999926;-1.029301546
6.4799789;0.894999974;-0.55000004;-0.258729716
19.06999988;6.280000042;1.820000577;-0.348709892
9.239983022;2.478999977;3.240000016;0.112557602
-4.91000141;-7.72000003;-6.72999997;0.352313362
10.6999999;2.524999998;6.3499989;0.46788978
7.899980437;5.383000007;4.190000013;-0.473980639
7.399984613;5.356999988;4.520000027;-0.409694694
0.549999793;-0.942000015;-0.17000003;0.51742633
5.51999998;2.052000012;0.930000063;-0.3235294
13.94998401;7.229000038;6.800000205;-0.063829915
9.769973358;6.968000022;6.770000071;-0.070664466
4.469999948;1.813999999;1.319999974;-0.185993989
-0.040008777;-2.761000024;-3.960000071;-0.440648256
8.899978734;4.108000696;2.100000267;-0.41903373
0.739999375;-2.554000012;-1.310000065;0.377656399
-0.880002369;-3.92700001;-4.569999815;-0.211027339
10.79978104;6.279999965;2.630000329;-0.807561158
6.559924778;4.462000005;3.159999908;-0.620613338
4.089951288;1.878001178;0.410000006;-0.663668301
0.959999429;-2.794999995;-2.189999991;0.161118535
4.729999689;1.174999971;-0.699999783;-0.527426133
3.189991277;1.608999996;0.540000164;-0.676157956
6.769848478;2.010000009;0.400000373;-0.338245986
-0.230001107;-1.869999994;-1.540000121;0.201219571
6.109917199;2.555000007;1.689999987;-0.243324942
-1.720000829;-4.112000018;-3.550000017;0.234949913
3.229998982;2.108;1.929999977;-0.158645441
4.349979663;2.787999984;1.890000114;-0.574911365
3.10996944;0.843000013;0.099999903;-0.327750388
2.199999015;0.22100072;0.859999926;0.322890226
2.279879882;-0.867999988;-2.31999978;-0.461262771
0.019888066;-0.828998828;-1.869999903;-1.226313048
6.64997974;5.241999971;4.920000046;-0.228696415
4.819999419;2.030000004;2.20000002;0.060931918
6.219960251;2.07100001;2.830000032;0.182937406
4.569999618;1.55400002;2.689999857;0.376657821
2.579961067;-0.759000734;-0.999999904;-0.072177876
4.629988846;-1.808999995;-0.840000178;0.150489439
1.459999709;0.507999998;0.729999996;0.233193346
1.779825337;-2.658999978;-3.03999996;-0.085833516
3.229996025;1.956000005;1.780000134;-0.138147897
-0.210170901;-4.498000001;-4.230000136;0.06250246
2.259970078;-0.666000022;-1.559999892;-0.305539646
6.609996102;3.530000027;1.370000103;-0.70129957
6.309964095;2.453000006;0.550000221;-0.493393182
0.839994096;-1.423999989;-1.819999896;-0.174912076
10.11995378;6.609000037;6.570000057;-0.011108087
3.369823599;1.506999974;0.700000129;-0.433213233
4.389951934;2.242999994;1.110000037;-0.52772488
3.539977753;1.569000012;-0.969999989;-1.288193138
5.429999831;3.703000052;4.740000094;0.600463332
3.779953146;0.961000005;1.299999897;0.120257371
9.029983174;7.003000005;7.689999959;0.33892731
0.669984178;-0.855999976;-1.34999989;-0.323725454
6.889869288;4.643999997;3.100000075;-0.68748432
1.609823082;-0.676000012;-0.620000101;0.024498795
12.27992212;8.905999972;6.420000334;-0.736827801
13.84997507;8.848999979;6.980000279;-0.373727057
3.35989761;1.280999995;1.749999894;0.225600287
6.579957836;4.030999986;2.419999915;-0.632023033
4.58996733;0.66299998;-0.290000055;-0.242680916
5.489956519;2.890999986;2.200000123;-0.265875883
2.089975902;0.797000014;-0.519999872;-1.018580391
7.089999762;2.662999995;1.910000148;-0.170092588
4.309810247;1.150000019;1.919999891;0.24368548
1.909995836;-0.197000022;-1.190000041;-0.471287124
1.909991963;-1.09299996;-0.93999992;0.050949201
0.939999555;-1.887000002;-0.519999941;0.483551565
9.409776903;5.305999999;2.060000375;-0.790978579
7.299980288;2.563999994;1.559999983;-0.211994128
1.949999585;-1.683000001;0.129999687;0.49903658
5.469876233;3.044000055;1.280000169;-0.727159903
8.75982768;5.174000002;2.130000482;-0.848897324
1.279988665;0.107000001;-0.100000045;-0.176472334
-0.550038188;-3.790999993;-3.430000096;0.111386656
3.549974359;2.200000015;0.430000198;-1.311135894
5.879974202;3.685000039;1.410000137;-1.036458625
-0.130000321;-1.900999982;-0.510000194;0.78543199
-2.660001395;-3.639000013;-2.660000079;1.000001344
1.379996256;0.274000006;1.3799999;1.000003295
9.159998718;0.600000011;0.690000022;0.010514022
6.219970118;2.008000001;0.520000039;-0.353278851
3.229999535;0.698999963;3.009999604;0.913077847
0.139999826;-1.910000022;-1.600000133;0.151219469
6.869974982;2.788999931;0.970000129;-0.445726764
5.439973582;3.279000002;2.070000243;-0.55946994
7.219978861;2.688999999;0.740000417;-0.430149785
4.109974079;-0.645000031;-0.310000009;0.070452544
2.109871372;0.520999969;0.179999938;-0.214617766
-2.330000255;-4.457999975;-3.219999959;0.581767001
-1.540000327;-4.490000039;-3.040000099;0.491525451
-1.060022376;-6.159000022;-5.13000001;0.201805163
7.409973405;2.633000042;2.270000038;-0.075989539
2.959995141;-4.360000017;-2.100000299;0.308743335
15.42996954;9.821999993;11.53999986;0.306349714
4.279978427;-0.961999993;0.709999943;0.318963529
10.33998445;4.507000008;3.970000012;-0.092062649
8.459968253;4.186000009;4.729999963;0.12728217
5.849955058;3.777000021;3.510000153;-0.128801572
5.699950502;3.733000036;2.400000146;-0.677698759
8.289975821;4.366999999;3.280000004;-0.277085571
6.509963094;3.557999979;4.659999793;0.373310835
11.09998564;5.597000018;5.290000092;-0.055787885
7.039973905;2.99399997;2.420000159;-0.141869379
10.39997511;5.688999931;3.289999952;-0.509236387
5.349935165;3.851999993;3.919999963;0.045395803
5.609974655;3.859000019;4.989999873;0.645925892
10.06998327;3.643999989;3.080000115;-0.087768649
4.509960388;2.007000012;1.369999922;-0.254498671
11.05998198;3.99999996;1.47000019;-0.35835782
2.999964264;-0.084000005;-0.070000124;0.004539573
6.269988686;0.702000003;1.040000061;0.060704157
5.169991783;3.382000051;4.409999908;0.57494665
1.789964238;-0.998998841;-0.559999989;0.15740576
-2.060000348;-4.963999997;-2.060000256;1.000000032
7.189976564;3.251999972;1.320000717;-0.490607095
5.809976977;1.716999965;-0.169999438;-0.461033472
5.679970623;2.494000003;2.02000001;-0.148777264
-1.630038;-4.17100003;-2.419999961;0.689109105
5.889982285;1.118000718;1.480000104;0.075859343
1.939975297;-1.948000017;-2.879999923;-0.239713432
1.609971618;-1.535999972;-0.680000088;0.272093965
12.00998321;3.379999976;2.120000144;-0.146002582
4.609999792;2.241999971;4.519998582;0.961992729
0.809959496;-1.992000024;-0.700000316;0.461105772
23.67000002;5.723999993;4.169999996;-0.086593112
-1.520017571;-5.93000002;-4.970000128;0.217687917
3.309990315;-2.51699998;-0.510000708;0.344431545
6.679963838;4.592999989;5.829998768;0.5927265
6.039970004;4.064000012;3.61000015;-0.229760505
10.87997024;7.513999978;7.879999921;0.108735347
7.699972799;6.061000032;6.399999785;0.206836721
8.769971223;5.011999989;4.979999909;-0.008515254
4.32997082;1.203999975;-0.409999463;-0.516319415
6.749959745;3.443000015;4.899999909;0.44058592
-2.340022558;-4.166999987;-2.949999956;0.666127568
4.839971413;1.418999979;0.819999978;-0.175096464
4.239970665;2.19300001;3.170000085;0.477290709
1.509981559;-2.810999989;-1.570000266;0.287203199
6.929975404;2.998999992;3.300000091;0.076571351
6.879970492;4.644999994;6.339999662;0.758399124
2.569969384;-0.331000011;-1.209999981;-0.303002152
3.189976928;-1.055000012;-2.259999304;-0.283864744
5.019969454;1.929999967;1.290000904;-0.207121483
2.43997396;-0.706999963;-0.709999931;-0.000953286
-2.100016398;-6.779999995;-7.209999928;-0.09188065
-8.150035616;-10.04900001;-9.590000225;0.241710581
-5.020026878;-8.534000005;-7.730000541;0.228800687
9.839970848;6.682000002;6.040000293;-0.203295008
5.919971618;2.853000014;2.59000019;-0.085752285
-2.170021497;-6.218999974;-6.200000083;0.004692515
0.729972721;-2.117999994;-2.74000005;-0.218400989
19.62997653;13.91900003;11.37000043;-0.446333408
3.369975481;-0.455999958;0.529999908;0.257712022
11.91997116;8.000000019;8.10000001;0.02551039
-0.43002308;-1.731999967;-1.66000002;0.05530048
5.379969896;2.231000024;1.550000148;-0.21626116
