RsquaredValue,gamma,k, Lot Frontage,Lot Area,A (agr),C,FV,I (all),RH,RL,RM,Pave,Grvl,Pave_1,Grvl_1,NA,IR1,IR2,IR3,Reg,Bnk,HLS,Low,Lvl,AllPub,NoSeWa,NoSewr,Corner,CuIDSac,FR2,FR3,Inside,Gtl,Mod,Sev,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,Landmrk,MeadowV,Mitchel,NAmes,NoRidge,NPkVill,NridgHt,NWAmes,OldTown,Sawyer,SawyerW,Somerst,StoneBr,SWISU,Timber,Veenker,Artery,Feedr,Norm,RRNn,RRAn,PosN,PosA,RRNe,RRAe,Artery_1,Feedr_1,Norm_1,RRNn_1,RRAn_1,PosN_1,PosA_1,RRNe_1,RRAe_1,1Fam,2FmCon,Duplx,TwnhsE,TwnhsI,1Story,1.5Fin,1.5Unf,2Story,2.5Fin,2.5Unf,Sfoyer,SLvl,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Other,Plywood,PreCast,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng_1,AsphShn_1,BrkComm_1,BrkFace_1,CBlock_1,CemntBd_1,HdBoard_1,ImStucc_1,MetalSd_1,Other_1,Plywood_1,PreCast_1,Stone_1,Stucco_1,VinylSd_1,Wd Sdng_1,WdShing_1,BrkCmn,BrkFace_2,CBlock_2,None,Stone_2,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,1,2,3,4,5,6,7,8,9,10,11,12,2006,2007,2008,2009,2010,COD,Con,ConLD,ConLI,ConLW,CWD,New,Oth,VWD,WD ,Normal,Abnorml,AdjLand,Alloca,Family,Partial,Lot Frontage^2,Lot Area^2,A (agr)^2,C^2,FV^2,I (all)^2,RH^2,RL^2,RM^2,Pave^2,Grvl^2,Pave_1^2,Grvl_1^2,NA^2,IR1^2,IR2^2,IR3^2,Reg^2,Bnk^2,HLS^2,Low^2,Lvl^2,AllPub^2,NoSeWa^2,NoSewr^2,Corner^2,CuIDSac^2,FR2^2,FR3^2,Inside^2,Gtl^2,Mod^2,Sev^2,Blmngtn^2,Blueste^2,BrDale^2,BrkSide^2,ClearCr^2,CollgCr^2,Crawfor^2,Edwards^2,Gilbert^2,Greens^2,GrnHill^2,IDOTRR^2,Landmrk^2,MeadowV^2,Mitchel^2,NAmes^2,NoRidge^2,NPkVill^2,NridgHt^2,NWAmes^2,OldTown^2,Sawyer^2,SawyerW^2,Somerst^2,StoneBr^2,SWISU^2,Timber^2,Veenker^2,Artery^2,Feedr^2,Norm^2,RRNn^2,RRAn^2,PosN^2,PosA^2,RRNe^2,RRAe^2,Artery_1^2,Feedr_1^2,Norm_1^2,RRNn_1^2,RRAn_1^2,PosN_1^2,PosA_1^2,RRNe_1^2,RRAe_1^2,1Fam^2,2FmCon^2,Duplx^2,TwnhsE^2,TwnhsI^2,1Story^2,1.5Fin^2,1.5Unf^2,2Story^2,2.5Fin^2,2.5Unf^2,Sfoyer^2,SLvl^2,Overall Qual^2,Overall Cond^2,Year Built^2,Year Remod/Add^2,Flat^2,Gable^2,Gambrel^2,Hip^2,Mansard^2,Shed^2,ClyTile^2,CompShg^2,Membran^2,Metal^2,Roll^2,Tar&Grv^2,WdShake^2,WdShngl^2,AsbShng^2,AsphShn^2,BrkComm^2,BrkFace^2,CBlock^2,CemntBd^2,HdBoard^2,ImStucc^2,MetalSd^2,Other^2,Plywood^2,PreCast^2,Stone^2,Stucco^2,VinylSd^2,Wd Sdng^2,WdShing^2,AsbShng_1^2,AsphShn_1^2,BrkComm_1^2,BrkFace_1^2,CBlock_1^2,CemntBd_1^2,HdBoard_1^2,ImStucc_1^2,MetalSd_1^2,Other_1^2,Plywood_1^2,PreCast_1^2,Stone_1^2,Stucco_1^2,VinylSd_1^2,Wd Sdng_1^2,WdShing_1^2,BrkCmn^2,BrkFace_2^2,CBlock_2^2,None^2,Stone_2^2,Mas Vnr Area^2,BsmtFin SF 1^2,BsmtFin SF 2^2,Bsmt Unf SF^2,Total Bsmt SF^2,1st Flr SF^2,2nd Flr SF^2,Low Qual Fin SF^2,Gr Liv Area^2,Bsmt Full Bath^2,Bsmt Half Bath^2,Full Bath^2,Half Bath^2,Bedroom AbvGr^2,Kitchen AbvGr^2,TotRms AbvGrd^2,Fireplaces^2,Garage Yr Blt^2,Garage Cars^2,Garage Area^2,Wood Deck SF^2,Open Porch SF^2,Enclosed Porch^2,3Ssn Porch^2,Screen Porch^2,Pool Area^2,1^2,2^2,3^2,4^2,5^2,6^2,7^2,8^2,9^2,10^2,11^2,12^2,2006^2,2007^2,2008^2,2009^2,2010^2,COD^2,Con^2,ConLD^2,ConLI^2,ConLW^2,CWD^2,New^2,Oth^2,VWD^2,WD ^2,Normal^2,Abnorml^2,AdjLand^2,Alloca^2,Family^2,Partial^2,ln(Lot Frontage),ln(Lot Area),ln(A (agr)),ln(C),ln(FV),ln(I (all)),ln(RH),ln(RL),ln(RM),ln(Pave),ln(Grvl),ln(Pave_1),ln(Grvl_1),ln(NA),ln(IR1),ln(IR2),ln(IR3),ln(Reg),ln(Bnk),ln(HLS),ln(Low),ln(Lvl),ln(AllPub),ln(NoSeWa),ln(NoSewr),ln(Corner),ln(CuIDSac),ln(FR2),ln(FR3),ln(Inside),ln(Gtl),ln(Mod),ln(Sev),ln(Blmngtn),ln(Blueste),ln(BrDale),ln(BrkSide),ln(ClearCr),ln(CollgCr),ln(Crawfor),ln(Edwards),ln(Gilbert),ln(Greens),ln(GrnHill),ln(IDOTRR),ln(Landmrk),ln(MeadowV),ln(Mitchel),ln(NAmes),ln(NoRidge),ln(NPkVill),ln(NridgHt),ln(NWAmes),ln(OldTown),ln(Sawyer),ln(SawyerW),ln(Somerst),ln(StoneBr),ln(SWISU),ln(Timber),ln(Veenker),ln(Artery),ln(Feedr),ln(Norm),ln(RRNn),ln(RRAn),ln(PosN),ln(PosA),ln(RRNe),ln(RRAe),ln(Artery_1),ln(Feedr_1),ln(Norm_1),ln(RRNn_1),ln(RRAn_1),ln(PosN_1),ln(PosA_1),ln(RRNe_1),ln(RRAe_1),ln(1Fam),ln(2FmCon),ln(Duplx),ln(TwnhsE),ln(TwnhsI),ln(1Story),ln(1.5Fin),ln(1.5Unf),ln(2Story),ln(2.5Fin),ln(2.5Unf),ln(Sfoyer),ln(SLvl),ln(Overall Qual),ln(Overall Cond),ln(Year Built),ln(Year Remod/Add),ln(Flat),ln(Gable),ln(Gambrel),ln(Hip),ln(Mansard),ln(Shed),ln(ClyTile),ln(CompShg),ln(Membran),ln(Metal),ln(Roll),ln(Tar&Grv),ln(WdShake),ln(WdShngl),ln(AsbShng),ln(AsphShn),ln(BrkComm),ln(BrkFace),ln(CBlock),ln(CemntBd),ln(HdBoard),ln(ImStucc),ln(MetalSd),ln(Other),ln(Plywood),ln(PreCast),ln(Stone),ln(Stucco),ln(VinylSd),ln(Wd Sdng),ln(WdShing),ln(AsbShng_1),ln(AsphShn_1),ln(BrkComm_1),ln(BrkFace_1),ln(CBlock_1),ln(CemntBd_1),ln(HdBoard_1),ln(ImStucc_1),ln(MetalSd_1),ln(Other_1),ln(Plywood_1),ln(PreCast_1),ln(Stone_1),ln(Stucco_1),ln(VinylSd_1),ln(Wd Sdng_1),ln(WdShing_1),ln(BrkCmn),ln(BrkFace_2),ln(CBlock_2),ln(None),ln(Stone_2),ln(Mas Vnr Area),ln(BsmtFin SF 1),ln(BsmtFin SF 2),ln(Bsmt Unf SF),ln(Total Bsmt SF),ln(1st Flr SF),ln(2nd Flr SF),ln(Low Qual Fin SF),ln(Gr Liv Area),ln(Bsmt Full Bath),ln(Bsmt Half Bath),ln(Full Bath),ln(Half Bath),ln(Bedroom AbvGr),ln(Kitchen AbvGr),ln(TotRms AbvGrd),ln(Fireplaces),ln(Garage Yr Blt),ln(Garage Cars),ln(Garage Area),ln(Wood Deck SF),ln(Open Porch SF),ln(Enclosed Porch),ln(3Ssn Porch),ln(Screen Porch),ln(Pool Area),ln(1),ln(2),ln(3),ln(4),ln(5),ln(6),ln(7),ln(8),ln(9),ln(10),ln(11),ln(12),ln(2006),ln(2007),ln(2008),ln(2009),ln(2010),ln(COD),ln(Con),ln(ConLD),ln(ConLI),ln(ConLW),ln(CWD),ln(New),ln(Oth),ln(VWD),ln(WD ),ln(Normal),ln(Abnorml),ln(AdjLand),ln(Alloca),ln(Family),ln(Partial),sqrt(Lot Frontage),sqrt(Lot Area),sqrt(A (agr)),sqrt(C),sqrt(FV),sqrt(I (all)),sqrt(RH),sqrt(RL),sqrt(RM),sqrt(Pave),sqrt(Grvl),sqrt(Pave_1),sqrt(Grvl_1),sqrt(NA),sqrt(IR1),sqrt(IR2),sqrt(IR3),sqrt(Reg),sqrt(Bnk),sqrt(HLS),sqrt(Low),sqrt(Lvl),sqrt(AllPub),sqrt(NoSeWa),sqrt(NoSewr),sqrt(Corner),sqrt(CuIDSac),sqrt(FR2),sqrt(FR3),sqrt(Inside),sqrt(Gtl),sqrt(Mod),sqrt(Sev),sqrt(Blmngtn),sqrt(Blueste),sqrt(BrDale),sqrt(BrkSide),sqrt(ClearCr),sqrt(CollgCr),sqrt(Crawfor),sqrt(Edwards),sqrt(Gilbert),sqrt(Greens),sqrt(GrnHill),sqrt(IDOTRR),sqrt(Landmrk),sqrt(MeadowV),sqrt(Mitchel),sqrt(NAmes),sqrt(NoRidge),sqrt(NPkVill),sqrt(NridgHt),sqrt(NWAmes),sqrt(OldTown),sqrt(Sawyer),sqrt(SawyerW),sqrt(Somerst),sqrt(StoneBr),sqrt(SWISU),sqrt(Timber),sqrt(Veenker),sqrt(Artery),sqrt(Feedr),sqrt(Norm),sqrt(RRNn),sqrt(RRAn),sqrt(PosN),sqrt(PosA),sqrt(RRNe),sqrt(RRAe),sqrt(Artery_1),sqrt(Feedr_1),sqrt(Norm_1),sqrt(RRNn_1),sqrt(RRAn_1),sqrt(PosN_1),sqrt(PosA_1),sqrt(RRNe_1),sqrt(RRAe_1),sqrt(1Fam),sqrt(2FmCon),sqrt(Duplx),sqrt(TwnhsE),sqrt(TwnhsI),sqrt(1Story),sqrt(1.5Fin),sqrt(1.5Unf),sqrt(2Story),sqrt(2.5Fin),sqrt(2.5Unf),sqrt(Sfoyer),sqrt(SLvl),sqrt(Overall Qual),sqrt(Overall Cond),sqrt(Year Built),sqrt(Year Remod/Add),sqrt(Flat),sqrt(Gable),sqrt(Gambrel),sqrt(Hip),sqrt(Mansard),sqrt(Shed),sqrt(ClyTile),sqrt(CompShg),sqrt(Membran),sqrt(Metal),sqrt(Roll),sqrt(Tar&Grv),sqrt(WdShake),sqrt(WdShngl),sqrt(AsbShng),sqrt(AsphShn),sqrt(BrkComm),sqrt(BrkFace),sqrt(CBlock),sqrt(CemntBd),sqrt(HdBoard),sqrt(ImStucc),sqrt(MetalSd),sqrt(Other),sqrt(Plywood),sqrt(PreCast),sqrt(Stone),sqrt(Stucco),sqrt(VinylSd),sqrt(Wd Sdng),sqrt(WdShing),sqrt(AsbShng_1),sqrt(AsphShn_1),sqrt(BrkComm_1),sqrt(BrkFace_1),sqrt(CBlock_1),sqrt(CemntBd_1),sqrt(HdBoard_1),sqrt(ImStucc_1),sqrt(MetalSd_1),sqrt(Other_1),sqrt(Plywood_1),sqrt(PreCast_1),sqrt(Stone_1),sqrt(Stucco_1),sqrt(VinylSd_1),sqrt(Wd Sdng_1),sqrt(WdShing_1),sqrt(BrkCmn),sqrt(BrkFace_2),sqrt(CBlock_2),sqrt(None),sqrt(Stone_2),sqrt(Mas Vnr Area),sqrt(BsmtFin SF 1),sqrt(BsmtFin SF 2),sqrt(Bsmt Unf SF),sqrt(Total Bsmt SF),sqrt(1st Flr SF),sqrt(2nd Flr SF),sqrt(Low Qual Fin SF),sqrt(Gr Liv Area),sqrt(Bsmt Full Bath),sqrt(Bsmt Half Bath),sqrt(Full Bath),sqrt(Half Bath),sqrt(Bedroom AbvGr),sqrt(Kitchen AbvGr),sqrt(TotRms AbvGrd),sqrt(Fireplaces),sqrt(Garage Yr Blt),sqrt(Garage Cars),sqrt(Garage Area),sqrt(Wood Deck SF),sqrt(Open Porch SF),sqrt(Enclosed Porch),sqrt(3Ssn Porch),sqrt(Screen Porch),sqrt(Pool Area),sqrt(1),sqrt(2),sqrt(3),sqrt(4),sqrt(5),sqrt(6),sqrt(7),sqrt(8),sqrt(9),sqrt(10),sqrt(11),sqrt(12),sqrt(2006),sqrt(2007),sqrt(2008),sqrt(2009),sqrt(2010),sqrt(COD),sqrt(Con),sqrt(ConLD),sqrt(ConLI),sqrt(ConLW),sqrt(CWD),sqrt(New),sqrt(Oth),sqrt(VWD),sqrt(WD ),sqrt(Normal),sqrt(Abnorml),sqrt(AdjLand),sqrt(Alloca),sqrt(Family),sqrt(Partial),
0.5427740308499982,0.0,1.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.826593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.37049e-6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
